1,1,NOR,George Rogers\RogeGe00,RB,22,1987,6,46,28,92
1,2,NYG,Lawrence Taylor HOF\TaylLa00,LB,22,1993,13,137,137,184
1,3,NYJ,Freeman McNeil\McNeFr00,RB,22,1992,8,78,78,144
1,4,SEA,Kenny Easley HOF\EaslKe00,DB,22,1987,7,60,60,89
1,5,STL,E.J. Junior\JuniE.00,LB,21,1993,9,57,53,170
1,6,GNB,Rich Campbell\CampRi00,QB,22,1984,0,2,2,7
1,7,TAM,Hugh Green\GreeHu00,LB,22,1991,8,59,36,136
1,8,SFO,Ronnie Lott HOF\LottRo00,DB,22,1994,14,118,99,192
1,9,RAM,Mel Owens\OwenMe20,LB,22,1989,6,43,43,122
1,10,CIN,David Verser\VersDa00,WR,23,1987,0,6,6,52
1,11,CHI,Keith Van Horne\VanHKe20,T,23,1993,12,61,61,186
1,12,BAL,Randy McMillan\McMiRa00,RB,22,1986,6,32,32,88
1,13,MIA,David Overstreet\OverDa00,RB,23,1983,0,4,4,14
1,14,KAN,Willie Scott\ScotWi00,TE,22,1988,3,6,6,98
1,15,DEN,Dennis Smith\SmitDe01,DB,22,1994,13,73,73,184
1,16,DET,Mark Nichols\NichMa00,WR,21,1987,3,21,21,76
1,17,PIT,Keith Gary\GaryKe20,DE,22,1988,3,21,21,86
1,18,BAL,Donnell Thompson\ThomDo25,DE,22,1991,11,50,50,147
1,19,NWE,Brian Holloway\HollBr00,T,22,1988,6,43,40,102
1,20,WAS,Mark May\MayxMa00,G,21,1993,10,62,53,159
1,21,OAK,Ted Watts\WattTe20,DB,23,1987,2,15,12,74
1,22,CLE,Hanford Dixon\DixoHa00,DB,22,1989,9,68,68,131
1,23,OAK,Curt Marsh\MarsCu20,G,22,1986,2,17,17,45
1,24,SDG,James Brooks\BrooJa00,RB,22,1992,8,84,14,162
1,25,ATL,Bobby Butler\ButlBo21,DB,22,1992,9,45,45,169
1,26,DAL,Howard Richards\RichHo20,G,22,1987,1,16,15,69
1,27,PHI,Leonard Mitchell\MitcLe20,T,22,1987,4,22,18,89
1,28,BUF,Booker Moore\MoorBo00,RB,22,1985,2,6,6,51
2,29,NOR,Russell Gary\GaryRu20,DB,22,1987,4,29,29,80
2,30,NYJ,Marion Barber\BarbMa00,RB,21,1988,1,5,5,85
2,31,SEA,David Hughes\HughDa01,RB,22,1986,1,15,14,74
2,32,NYG,Dave Young\YounDa00,TE,22,1984,1,1,0,25
2,33,STL,Neil Lomax\LomaNe00,QB,22,1988,7,70,70,108
2,34,TAM,James Wilder\WildJa00,RB,23,1990,7,63,63,129
2,35,GNB,Gary Lewis\LewiGa00,TE,22,1984,0,2,2,44
2,36,SFO,John Harty\HartJo20,NT,22,1986,1,11,11,42
2,37,CIN,Cris Collinsworth\CollCr00,WR,22,1988,7,64,64,107
2,38,CHI,Mike Singletary HOF\SingMi00,LB,22,1992,12,123,123,179
2,39,MIN,Mardye McDole\McDoMa20,WR,22,1983,0,0,0,26
2,40,SFO,Eric Wright\WrigEr00,DB,22,1990,6,57,57,110
2,41,KAN,Joe Delaney\DelaJo00,RB,22,1982,2,17,17,23
2,42,DEN,Clay Brown\BrowCl20,TE,23,1983,0,0,0,4
2,43,RAM,Jim Collins\CollJi01,LB,23,1989,4,42,40,93
