2008,1,1,MIA,Jake Long\LongJa20,,T,23,2016,1,55,46,104
2008,1,2,STL,Chris Long\LongCh99,,DE,23,2016,0,46,41,130
2008,1,3,ATL,Matt Ryan\RyanMa00,,QB,23,2016,1,111,111,142
2008,1,4,OAK,Darren McFadden\McFaDa00,,RB,21,2016,0,39,32,103
2008,1,5,KAN,Glenn Dorsey\DorsGl99,,DT,23,2016,0,38,27,104
2008,1,6,NYJ,Vernon Gholston\GholVe99,,DE,22,2010,0,8,8,45
2008,1,7,NOR,Sedrick Ellis\ElliSe99,,DT,23,2012,0,27,27,70
2008,1,8,JAX,Derrick Harvey\HarvDe99,,DE,21,2011,0,14,14,52
2008,1,9,CIN,Keith Rivers\RiveKe99,,LB,22,2014,0,24,15,74
2008,1,10,NWE,Jerod Mayo\MayoJe99,,LB,22,2015,1,52,52,103
2008,1,11,BUF,Leodis McKelvin\McKeLe99,,DB,23,2016,0,30,25,111
2008,1,12,DEN,Ryan Clady\CladRy20,,T,22,2016,2,65,62,107
2008,1,13,CAR,Jonathan Stewart\StewJo00,,RB,21,2016,0,46,46,116
2008,1,14,CHI,Chris Williams\WillCh25,,T,23,2014,0,25,16,79
2008,1,15,KAN,Branden Albert\AlbeBr20,,G,23,2016,0,44,26,120
2008,1,16,ARI,Dominique Rodgers-Cromartie\RodgDo99,,DB,22,2016,0,50,18,138
2008,1,17,DET,Gosder Cherilus\CherGo20,,T,24,2016,0,50,27,131
2008,1,18,BAL,Joe Flacco\FlacJo00,,QB,23,2016,0,81,81,138
2008,1,19,CAR,Jeff Otah\OtahJe20,,T,22,2011,0,13,13,29
2008,1,20,TAM,Aqib Talib\TaliAq99,,DB,22,2016,1,57,15,120
2008,1,21,ATL,Sam Baker\BakeSa21,,T,23,2014,0,32,32,75
2008,1,22,DAL,Felix Jones\JoneFe00,,RB,21,2013,0,27,26,80
2008,1,23,PIT,Rashard Mendenhall\MendRa00,,RB,21,2013,0,29,26,72
2008,1,24,TEN,Chris Johnson\JohnCh04,,RB,23,2016,1,71,63,126
2008,1,25,DAL,Mike Jenkins\JenkMi99,,DB,23,2015,0,27,21,101
2008,1,26,HOU,Duane Brown\BrowDu20,,T,23,2016,1,65,65,132
2008,1,27,SDG,Antoine Cason\CasoAn99,,DB,22,2014,0,27,20,110
2008,1,28,SEA,Lawrence Jackson\JackLa98,,DE,23,2012,0,14,10,69
2008,1,29,SFO,Kentwan Balmer\BalmKe99,,DT,21,2012,0,7,2,46
2008,1,30,NYJ,Dustin Keller\KellDu00,,TE,24,2012,0,22,22,72
2008,1,31,NYG,Kenny Phillips\PhilKe99,,DB,21,2015,0,16,15,59
2008,2,32,MIA,Phillip Merling\MerlPh99,,DE,23,2013,0,6,6,53
2008,2,33,STL,Donnie Avery\AverDo00,,WR,24,2014,0,21,8,77
2008,2,34,WAS,Devin Thomas\ThomDe02,,WR,21,2011,0,4,4,55
2008,2,35,KAN,Brandon Flowers\FlowBr99,,DB,22,2016,0,39,32,119
2008,2,36,GNB,Jordy Nelson\NelsJo00,,WR,23,2016,0,67,67,121
2008,2,37,ATL,Curtis Lofton\LoftCu99,,LB,22,2015,0,51,28,128
2008,2,38,SEA,John Carlson\CarlJo00,,TE,24,2014,0,16,12,90
2008,2,39,SFO,Chilo Rachal\RachCh20,,G,22,2012,0,22,19,64
2008,2,40,NOR,Tracy Porter\PortTr99,,DB,22,2016,0,30,14,98
2008,2,41,BUF,James Hardy\HardJa00,,WR,22,2009,0,1,1,16
2008,2,42,DEN,Eddie Royal\RoyaEd00,,WR,22,2016,0,34,19,116
2008,2,43,MIN,Tyrell Johnson\JohnTy99,,DB,23,2012,0,12,12,53
2008,2,44,CHI,Matt Forte\FortMa00,,RB,22,2016,0,78,75,134
2008,2,45,DET,Jordon Dizon\DizoJo99,,LB,22,2009,0,2,2,28
2008,2,46,CIN,Jerome Simpson\SimpJe00,,WR,22,2015,0,17,7,62
2008,2,47,PHI,Trevor Laws\LawsTr99,,DT,23,2012,0,7,7,56
2008,2,48,WAS,Fred Davis\DaviFr01,,TE,22,2013,0,14,14,72
2008,2,49,PHI,DeSean Jackson\JackDe00,,WR,21,2016,0,66,51,127
2008,2,50,ARI,Calais Campbell\CampCa99,,DE,22,2016,0,74,74,138
2008,2,51,WAS,Malcolm Kelly\KellMa01,,WR,21,2009,0,3,3,21
2008,2,52,JAX,Quentin Groves\GrovQu99,,DE,24,2014,0,19,4,100
2008,2,53,PIT,Limas Sweed\SweeLi00,,WR,23,2009,0,1,1,20
2008,2,54,TEN,Jason Jones\JoneJa99,,DE,22,2016,0,32,15,109
2008,2,55,BAL,Ray Rice\RiceRa00,,RB,21,2013,0,64,64,92
2008,2,56,GNB,Brian Brohm\BrohBr00,,QB,23,2010,0,0,,3
