1,1,DAL,Russell Maryland\MaryRu00,DT,22,2000,10,60,29,154
1,2,CLE,Eric Turner\TurnEr00,DB,23,1999,7,52,34,109
1,3,ATL,Bruce Pickens\PickBr20,DB,23,1995,0,4,3,48
1,4,DEN,Mike Croel\CroeMi20,LB,22,1998,6,35,25,102
1,5,RAM,Todd Lyght\LyghTo00,DB,22,2002,10,62,53,175
1,6,PHO,Eric Swann\SwanEr00,DT,21,2000,6,43,42,126
1,7,TAM,Charles McRae\McRaCh20,T,23,1996,2,18,17,84
1,8,PHI,Antone Davis\DaviAn25,T,24,1997,6,36,31,97
1,9,SDG,Stanley Richard\RichSt20,DB,23,1998,8,42,20,124
1,10,DET,Herman Moore\MoorHe00,WR,21,2002,8,80,80,146
1,11,NWE,Pat Harlow\HarlPa20,T,22,1998,6,34,22,105
1,12,DAL,Alvin Harper\HarpAl00,WR,23,1999,4,36,29,102
1,13,ATL,Mike Pritchard\PritMi00,WR,21,1999,6,42,20,127
1,14,NWE,Leonard Russell\RussLe00,RB,21,1996,5,26,14,85
1,15,PIT,Huey Richardson\RichHu20,LB,23,1992,0,1,0,16
1,16,SEA,Dan McGwire\McGwDa00,QB,23,1995,0,2,2,13
1,17,WAS,Bobby Wilson\WilsBo21,DT,23,1994,2,12,12,42
1,18,CIN,Alfred Williams\WillAl00,DE,22,1999,5,48,18,128
1,19,GNB,Vinnie Clark\ClarVi20,DB,22,1996,3,21,7,83
1,20,DAL,Kelvin Pritchett\PritKe20,DT,21,2004,4,33,,208
1,21,KAN,Harvey Williams\WillHa00,RB,24,1998,2,34,7,110
1,22,CHI,Stan Thomas\ThomSt20,T,22,1994,0,7,5,56
1,23,MIA,Randal Hill\HillRa00,WR,22,1997,3,27,5,103
1,24,RAI,Todd Marinovich\MariTo00,QB,22,1992,0,3,3,8
1,25,SFO,Ted Washington\WashTe01,NT,23,2007,13,93,5,236
1,26,BUF,Henry Jones\JoneHe00,DB,23,2002,8,60,58,158
1,27,NYG,Jarrod Bunch\BuncJa00,FB,23,1994,2,7,7,48
2,28,HOU,Mike Dumas\DumaMi20,DB,22,2000,3,22,3,102
2,29,CLE,Ed King\KingEd21,G,21,1997,3,22,16,57
2,30,DEN,Reggie Johnson\JohnRe00,TE,23,1997,1,8,5,77
2,31,RAM,Roman Phifer\PhifRo20,LB,23,2005,11,67,36,212
2,32,PHO,Mike Jones\JoneMi23,DE,22,1999,4,40,8,135
2,33,ATL,Brett Favre HOF\FavrBr00,QB,21,2010,19,156,0,302
2,34,NYJ,Browning Nagle\NaglBr00,QB,23,1996,1,5,5,24
2,35,GNB,Esera Tuaolo\TuaoEs20,NT,23,1999,3,24,8,111
2,36,SDG,George Thornton\ThorGe20,DT,23,1993,1,9,9,37
2,37,DAL,Dixon Edwards\EdwaDi20,LB,23,1998,6,37,22,119
2,38,HOU,Darryll Lewis\LewiDa04,DB,22,2000,5,48,41,141
2,39,SDG,Eric Bieniemy\BienEr00,RB,22,1999,0,23,6,142
2,40,IND,Shane Curry\CurrSh20,DE,23,1991,0,1,1,9
2,41,NWE,Jerome Henderson\HendJe20,DB,22,1998,2,19,6,98
2,42,NOR,Wesley Carroll\CarrWe00,WR,24,1993,0,6,5,40
2,43,RAI,Nick Bell\BellNi00,RB,23,1993,0,8,8,35
2,44,HOU,John Flannery\FlanJo20,G,22,1998,2,19,11,80
2,45,SFO,Ricky Watters\WattRi00,RB,22,2001,8,102,45,144
2,46,PIT,Jeff Graham\GrahJe00,WR,22,2001,8,58,10,160
2,47,SDG,Eric Moten\MoteEr20,G,23,1996,4,27,27,67
2,48,PHI,Jesse Campbell\CampJe20,DB,22,1998,4,27,,92
2,49,CHI,Chris Zorich\ZoriCh20,DT,22,1997,3,28,27,84
2,50,KAN,Joe Valerio\ValeJo20,C,22,1996,0,7,7,62
2,51,SEA,Doug Thomas\ThomDo00,WR,22,1993,0,1,1,39
2,52,CIN,Lamar Rogers\RogeLa20,DE,23,1992,1,6,6,26
2,53,SFO,John Johnson\JohnJo22,LB,23,1995,1,10,10,46
2,54,BUF,Phil Hansen\HansPh20,DE,23,2001,10,64,64,156
2,55,NYG,Kanavis McGhee\McGhKa20,LB,22,1995,0,5,4,50
3,56,NWE,Calvin Stephens\StepCa20,G,23,1992,0,1,1,13
3,57,CLE,James Jones\JoneJa20,DT,22,2000,9,58,20,160
3,58,DET,Reggie Barrett\BarrRe00,WR,22,1992,0,1,1,10
3,59,PHO,Aeneas Williams HOF\WillAe00,DB,23,2004,13,104,80,211
3,60,MIA,Aaron Craver\CravAa00,RB,22,1999,4,19,3,103
3,61,DEN,Keith Traylor\TrayKe20,DT,22,2007,9,59,27,229
3,62,DAL,Godfrey Myles\MyleGo20,LB,23,1996,1,10,10,76
3,63,NYJ,Mo Lewis\LewiMo00,LB,21,2003,13,91,91,200
3,64,DAL,James Richards,G,,,0,,,
3,65,MIN,Carlos Jenkins\JenkCa20,LB,23,1996,5,31,21,80
3,66,TAM,Lawrence Dawsey\DawsLa00,WR,23,1999,3,24,22,83
3,67,GNB,Don Davey\DaveDo20,DT,23,1997,3,19,4,92
3,68,MIN,Jake Reed\ReedJa00,WR,24,2002,6,53,49,155
3,69,IND,Dave McCloughan\McClDa20,DB,24,1994,0,4,1,48
3,70,DAL,Erik Williams\WillEr01,T,23,2001,8,69,69,146
3,71,HOU,Steve Jackson\JackSt22,DB,22,1999,1,17,17,118
3,72,CIN,Bob Dahl\DahlBo20,G,23,1997,5,35,,82
3,73,PIT,Ernie Mills\MillEr00,WR,22,1999,0,24,16,118
3,74,SEA,David Daniels\DaniDa00,WR,22,1992,0,1,1,29
3,75,PHI,Rob Selby\SelbRo20,G,23,1997,1,10,3,62
3,76,WAS,Ricky Ervins\ErviRi00,RB,22,1995,1,24,23,76
3,77,KAN,Tim Barnett\BarnTi00,WR,23,1993,1,14,14,44
3,78,CHI,Chris Gardocki\GardCh20,P,21,2006,14,28,2,244
3,79,HOU,Kevin Donnalley\DonnKe21,G,23,2003,9,52,27,193
3,80,TAM,Robert Wilson\WilsRo00,RB,22,1996,1,2,2,51
3,81,GNB,Chuck Webb\WebbCh20,FB,21,1991,0,0,0,2
3,82,BUF,Darryl Wren\WrenDa20,DB,24,1994,0,4,,20
3,83,NYG,Ed McCaffrey\McCaEd00,WR,23,2003,5,65,8,185
4,84,NWE,Scott Zolak\ZolaSc00,QB,23,1999,0,4,4,55
4,85,CLE,Pio Sagapolutele\SagaPi20,DT,21,1997,2,18,8,92
4,86,PHO,Dexter Davis\DaviDe20,DB,21,1995,0,6,4,59
4,87,ATL,Moe Gardner\GardMo20,DT,23,1996,6,28,28,90
4,88,PIT,Sammy Walker\WalkSa20,DB,22,1993,0,4,3,26
4,89,DEN,Derek Russell\RussDe00,WR,22,1997,2,22,14,88
4,90,SDG,Yancey Thigpen\ThigYa00,WR,22,2000,4,46,0,112
4,91,DET,Kevin Scott\ScotKe21,DB,22,1993,1,8,8,44
4,92,MIN,Randy Baldwin\BaldRa00,RB,24,1996,0,3,0,65
4,93,TAM,Tony Covington\CoviTo20,DB,23,1995,1,8,7,42
4,94,NYJ,Mark Gunn\GunnMa20,DT,23,1996,1,12,9,70
4,95,SFO,Mitch Donahue\DonaMi20,LB,23,1994,0,2,1,31
4,96,IND,Mark Vander Poel\VandMa20,T,23,1992,0,2,2,23
4,97,DAL,Curvin Richards\RichCu00,RB,22,1993,0,2,2,12
4,98,SEA,John Kasay\kasayjoh01,K,21,2011,17,41,9,301
4,99,CIN,Donald Hollas\HollDo00,QB,23,1998,0,5,3,32
4,100,RAI,Rocket Ismail\IsmaRa00,WR,21,2001,5,44,9,126
4,101,HOU,David Rocker\RockDa20,DT,22,1994,0,3,,34
4,102,HOU,Marcus Robertson\RobeMa21,DB,21,2002,10,60,54,162
