1,1,IND,Jeff George\GeorJe00,QB,22,2001,9,65,16,131
1,2,NYJ,Blair Thomas\ThomBl00,RB,22,1995,3,20,18,64
1,3,SEA,Cortez Kennedy HOF\KennCo00,DT,22,2000,8,100,100,167
1,4,TAM,Keith McCants\McCaKe21,DE,22,1995,2,21,15,88
1,5,SDG,Junior Seau HOF\SeauJu00,LB,21,2009,15,130,122,268
1,6,CHI,Mark Carrier\CarrMa01,DB,22,2000,11,69,48,168
1,7,DET,Andre Ware\WareAn00,QB,22,1993,0,5,5,14
1,8,NWE,Chris Singleton\SingCh20,LB,23,1996,4,26,10,90
1,9,MIA,Richmond Webb\WebbRi00,T,23,2002,11,99,96,184
1,10,NWE,Ray Agnew\AgneRa20,DT,22,2000,7,42,13,157
1,11,RAI,Anthony Smith\SmitAn20,DE,23,1997,3,27,27,98
1,12,CIN,James Francis\FranJa20,LB,22,1999,9,45,45,143
1,13,KAN,Percy Snow\SnowPe20,LB,22,1993,1,10,9,40
1,14,NOR,Renaldo Turnbull\TurnRe00,DE,24,1997,3,38,37,120
1,15,HOU,Lamar Lathon\LathLa00,LB,22,1998,6,50,19,115
1,16,BUF,James Williams\WillJa23,DB,23,1996,2,17,12,70
1,17,DAL,Emmitt Smith HOF\SmitEm00,RB,21,2004,14,129,127,226
1,18,GNB,Tony Bennett\BennTo21,DE,23,1997,5,42,20,108
1,19,GNB,Darrell Thompson\ThomDa01,RB,22,1994,2,16,16,60
1,20,ATL,Steve Broussard\BrouSt00,RB,23,1998,1,22,12,121
1,21,PIT,Eric Green\GreeEr00,TE,23,1999,6,32,21,120
1,22,PHI,Ben Smith\SmitBe21,DB,23,1996,3,17,12,57
1,23,RAM,Bern Brostek\BrosBe20,C,24,1997,6,34,34,105
1,24,NYG,Rodney Hampton\HampRo00,RB,21,1997,6,54,54,104
1,25,SFO,Dexter Carter\CartDe00,RB,23,1996,1,18,18,100
2,26,DAL,Alexander Wright\WrigAl00,WR,23,1996,2,14,4,86
2,27,ATL,Darion Conner\ConnDa20,LB,23,1997,6,32,17,114
2,28,NYJ,Reggie Rembert\RembRe00,WR,23,1993,0,5,,28
2,29,SEA,Terry Wooden\WoodTe20,LB,23,1998,9,50,41,120
2,30,TAM,Reggie Cobb\CobbRe00,RB,22,1996,5,28,19,92
2,31,PHO,Anthony Thompson\ThomAn00,RB,23,1992,0,6,5,37
2,32,CHI,Fred Washington\WashFr21,DT,23,1990,0,1,1,11
2,33,CHI,Ron Cox\CoxxRo20,LB,22,1997,2,20,19,113
2,34,SEA,Robert Blackmon\BlacRo20,DB,23,1998,8,44,39,135
2,35,DET,Dan Owens\OwenDa20,DE,23,1999,5,34,24,145
2,36,IND,Anthony Johnson\JohnAn00,RB,22,2000,3,32,12,159
2,37,RAI,Aaron Wallace\WallAa20,LB,23,1998,2,22,22,102
2,38,CIN,Harold Green\GreeHa00,RB,22,1998,6,40,30,124
2,39,MIA,Keith Sims\SimsKe00,G,23,2000,9,69,59,142
2,40,KAN,Tim Grunhard\GrunTi20,C,22,2000,11,66,66,169
2,41,HOU,Jeff Alm\AlmxJe20,DT,22,1993,1,5,5,44
2,42,BUF,Carwell Gardner\GardCa00,FB,23,1997,0,7,6,101
2,43,PIT,Kenny Davidson\DaviKe20,DE,23,1996,4,30,17,93
2,44,NOR,Vince Buck\BuckVi20,DB,22,1995,4,29,29,84
2,45,CLE,Leroy Hoard\HoarLe00,RB,22,1999,4,43,28,144
2,46,WAS,Andre Collins\CollAn20,LB,22,1999,5,42,36,144
2,47,SFO,Dennis Brown\BrowDe23,DE,22,1996,3,29,29,110
2,48,GNB,LeRoy Butler\ButlLe00,DB,22,2001,11,90,90,181
2,49,RAM,Pat Terrell\TerrPa20,DB,22,1998,4,31,10,139
2,50,PHI,Mike Bellamy\BellMi21,WR,24,1990,0,0,0,6
2,51,NYG,Mike Fox\FoxxMi20,DE,23,1998,4,42,21,133
2,52,DEN,Alton Montgomery\MontAl20,DB,22,1995,0,4,3,68
2,53,SFO,Eric Davis\DaviEr00,DB,22,2002,9,67,30,188
3,54,MIN,Mike Jones\JoneMi01,TE,23,1992,0,0,0,31
3,55,ATL,Oliver Barnett\BarnOl20,DE,24,1995,0,12,5,85
3,56,NYJ,Tony Stargell\StarTo20,DB,24,1997,1,16,9,94
3,57,SDG,Jeff Mills\MillJe20,LB,21,1993,0,6,0,46
3,58,PHO,Ricky Proehl\ProeRi00,WR,22,2006,6,57,27,244
3,59,NWE,Tom Hodson\HodsTo00,QB,23,1995,0,4,4,36
3,60,SDG,Leo Goeas\GoeaLe20,G,24,1997,5,32,8,111
3,61,CHI,Tim Ryan\RyanTi20,DE,23,1993,0,7,7,58
3,62,DET,Marc Spindler\SpinMa20,DE,20,1998,4,27,23,107
3,63,CHI,Peter Tom Willis\WillPe00,QB,23,1993,0,4,4,21
