2014,1,1,HOU,Jadeveon Clowney\ClowJa00,,DE,21,2016,2,19,19,31
2014,1,2,STL,Greg Robinson\RobiGr01,,T,21,2016,3,16,16,46
2014,1,3,JAX,Blake Bortles\BortBl00,,QB,22,2016,3,28,28,46
2014,1,4,BUF,Sammy Watkins\WatkSa00,,WR,21,2016,3,20,20,37
2014,1,5,OAK,Khalil Mack\MackKh00,,LB,23,2016,3,36,36,48
2014,1,6,ATL,Jake Matthews\MattJa00,,T,22,2016,3,27,27,47
2014,1,7,TAM,Mike Evans\EvanMi00,,WR,21,2016,3,26,26,46
2014,1,8,CLE,Justin Gilbert\GilbJu00,,DB,22,2016,0,4,3,35
2014,1,9,MIN,Anthony Barr\BarrAn00,,LB,22,2016,3,25,25,42
2014,1,10,DET,Eric Ebron\EbroEr00,,TE,21,2016,2,12,12,40
2014,1,11,TEN,Taylor Lewan\LewaTa00,,T,23,2016,2,20,20,42
2014,1,12,NYG,Odell Beckham\BeckOd00,,WR,21,2016,3,32,32,43
2014,1,13,STL,Aaron Donald\DonaAa00,,DT,23,2016,3,44,44,48
2014,1,14,CHI,Kyle Fuller\FullKy00,,DB,22,2015,2,11,11,32
2014,1,15,PIT,Ryan Shazier\ShazRy00,,LB,22,2016,2,18,18,34
2014,1,16,DAL,Zack Martin\MartZa00,,G,23,2016,3,34,34,48
2014,1,17,BAL,C.J. Mosley\MoslC.00,,LB,22,2016,3,33,33,46
2014,1,18,NYJ,Calvin Pryor\PryoCa00,,DB,22,2016,3,14,14,44
2014,1,19,MIA,Ja'Wuan James\JameJa01,,T,22,2016,2,19,19,39
2014,1,20,NOR,Brandin Cooks\CookBr00,,WR,21,2016,2,24,24,42
2014,1,21,GNB,Ha Ha Clinton-Dix\ClinHa00,,DB,21,2016,3,19,19,48
2014,1,22,CLE,Johnny Manziel\ManzJo00,,QB,21,2015,0,5,5,15
2014,1,23,KAN,Dee Ford\FordDe00,,LB,23,2016,1,11,11,45
2014,1,24,CIN,Darqueze Dennard\DennDa00,,DB,22,2016,0,4,4,39
2014,1,25,SDG,Jason Verrett\VerrJa00,,DB,23,2016,1,12,12,24
2014,1,26,PHI,Marcus Smith\SmitMa03,,LB,22,2016,0,2,2,37
2014,1,27,ARI,Deone Bucannon\BucaDe00,,DB,22,2016,2,15,15,45
2014,1,28,CAR,Kelvin Benjamin\BenjKe00,,WR,23,2016,2,15,15,32
2014,1,29,NWE,Dominique Easley\EaslDo00,,DT,22,2016,0,6,4,38
2014,1,30,SFO,Jimmie Ward\WardJi01,,DB,23,2016,1,8,8,35
2014,1,31,DEN,Bradley Roby\RobyBr00,,DB,22,2016,0,8,8,48
2014,1,32,MIN,Teddy Bridgewater\BridTe00,,QB,21,2015,2,22,22,29
2014,2,33,HOU,Xavier Su'a-Filo\Sua-Xa00,,G,23,2016,2,11,11,40
2014,2,34,DAL,Demarcus Lawrence\LawrDe00,,DE,22,2016,1,10,10,32
2014,2,35,CLE,Joel Bitonio\BitoJo00,,G,22,2016,2,12,12,31
2014,2,36,OAK,Derek Carr\CarrDe02,,QB,23,2016,3,29,29,47
2014,2,37,ATL,Ra'Shede Hageman\HageRa00,,DT,24,2016,1,8,8,44
2014,2,38,TAM,Austin Seferian-Jenkins\SefeAu00,,TE,22,2016,1,6,5,25
2014,2,39,JAX,Marqise Lee\LeexMa00,,WR,22,2016,1,12,12,39
2014,2,40,DET,Kyle Van Noy\VanNKy00,,LB,24,2016,0,7,5,37
2014,2,41,STL,Lamarcus Joyner\JoynLa00,,DB,23,2016,0,7,7,40
2014,2,42,PHI,Jordan Matthews\MattJo00,,WR,22,2016,3,19,19,46
2014,2,43,NYG,Weston Richburg\RichWe00,,OL,23,2016,3,20,20,47
2014,2,44,BUF,Cyrus Kouandjio\KouaCy00,,T,21,2016,0,6,6,25
2014,2,45,SEA,Paul Richardson\RichPa01,,WR,22,2016,0,5,5,31
2014,2,46,PIT,Stephon Tuitt\TuitSt00,,DE,21,2016,2,17,17,44
2014,2,47,WAS,Trent Murphy\MurpTr00,,LB,23,2016,2,13,13,47
2014,2,48,BAL,Timmy Jernigan\JernTi00,,DT,22,2016,2,15,15,43
2014,2,49,NYJ,Jace Amaro\AmarJa00,,TE,22,2016,0,4,3,17
2014,2,50,SDG,Jeremiah Attaochu\AttaJe00,,LB,21,2016,1,8,8,34
2014,2,51,CHI,Ego Ferguson\FergEg00,,DT,23,2015,0,2,2,20
2014,2,52,ARI,Troy Niklas\NiklTr00,,TE,22,2016,0,0,0,26
2014,2,53,GNB,Davante Adams\AdamDa01,,WR,21,2016,3,18,18,45
2014,2,54,TEN,Bishop Sankey\SankBi00,,RB,22,2015,1,6,6,29
2014,2,55,CIN,Jeremy Hill\HillJe01,,RB,21,2016,3,20,20,47
2014,2,56,DEN,Cody Latimer\LatiCo00,,WR,21,2016,0,1,1,34
2014,2,57,SFO,Carlos Hyde\HydeCa00,,RB,23,2016,1,12,12,34
