1,1,TAM,Bo Jackson\JackBo00,RB,23,1990,3,22,,38
1,2,ATL,Tony Casillas\CasiTo20,DT,22,1997,10,57,26,166
1,3,HOU,Jim Everett\EverJi00,QB,23,1997,10,87,,158
1,4,IND,Jon Hand\HandJo20,DE,22,1994,8,44,44,121
1,5,STL,Anthony Bell\BellAn20,LB,22,1992,4,28,25,102
1,6,NOR,Jim Dombrowski\DombJi20,G,22,1996,9,59,59,151
1,7,KAN,Brian Jozwiak\JozwBr20,G,23,1988,0,3,3,28
1,8,SDG,Leslie O'Neal\ONeaLe00,DE,22,1999,12,88,70,196
1,9,PIT,John Rienstra\RienJo20,G,23,1992,2,24,12,65
1,10,PHI,Keith Byars\ByarKe00,RB,22,1998,12,60,44,189
1,11,CIN,Joe Kelly\KellJo21,LB,21,1996,7,42,18,156
1,12,DET,Chuck Long\LongCh00,QB,23,1991,1,11,11,27
1,13,SDG,James FitzPatrick\FitzJa21,T,22,1991,1,10,6,65
1,14,MIN,Gerald Robinson\RobiGe20,DE,23,1994,1,15,3,89
1,15,SEA,John Williams\WillJo00,FB,21,1995,10,66,61,149
1,16,BUF,Ronnie Harmon\HarmRo00,RB,22,1997,1,63,12,181
1,17,ATL,Tim Green\GreeTi20,LB,22,1993,5,29,29,99
1,18,DAL,Mike Sherrard\SherMi00,WR,23,1996,2,33,5,105
1,19,NYG,Eric Dorsey\DorsEr20,DE,22,1992,4,26,26,89
1,20,BUF,Will Wolford\WolfWi00,T,22,1998,13,75,42,191
1,21,CIN,Tim McGee\McGeTi00,WR,22,1994,6,45,42,134
1,22,NYJ,Mike Haight\HaigMi20,G,23,1992,3,20,20,63
1,23,RAM,Mike Schad\SchaMi20,G,22,1993,4,26,1,62
1,24,RAI,Bob Buczkowski\BuczBo20,DE,22,1990,0,3,0,21
1,25,TAM,Rod Jones\JoneRo22,DB,22,1996,7,34,13,145
1,26,NWE,Reggie Dupard\DupaRe00,RB,22,1990,0,7,6,51
1,27,CHI,Neal Anderson\AndeNe00,RB,22,1993,7,60,60,116
2,28,TAM,Jackie Walker\WalkJa20,LB,23,1989,1,6,6,57
2,29,DET,Garry James\JameGa00,RB,23,1988,3,17,17,40
2,30,WAS,Markus Koch\KochMa20,DE,23,1991,1,19,19,68
2,31,NOR,Dalton Hilliard\HillDa00,RB,22,1993,2,48,48,108
2,32,STL,John Lee\leexxjoh02,K,22,1986,1,0,0,11
2,33,DAL,Darryl Clack\ClacDa00,RB,22,1989,0,2,2,51
2,34,HOU,Ernest Givins\GiviEr00,WR,22,1995,10,65,64,147
2,35,KAN,Dino Hackett\HackDi00,LB,22,1993,6,37,37,88
2,36,PIT,Gerald Williams\WillGe22,NT,23,1997,8,55,38,161
2,37,PHI,Anthony Toney\ToneAn00,RB,24,1990,4,23,23,67
2,38,CIN,Lewis Billups\BillLe20,DB,22,1992,5,28,27,88
2,39,SFO,Larry Roberts\RobeLa21,DE,23,1993,2,24,24,89
2,40,TAM,Kevin Murphy\MurpKe20,LB,23,1993,5,28,23,116
2,41,GNB,Kenneth Davis\DaviKe00,RB,24,1994,2,30,6,131
2,42,NWE,Mike Ruth\RuthMi20,NT,22,1987,0,1,1,8
2,43,CLE,Webster Slaughter\SlauWe00,WR,21,1998,9,58,39,162
2,44,NYG,Mark Collins\CollMa20,DB,22,1998,11,58,40,168
2,45,WAS,Walter Murray\MurrWa00,WR,23,1987,0,3,,19
2,46,NYG,Erik Howard\HowaEr00,NT,21,1996,5,48,42,139
2,47,IND,Jack Trudeau\TrudJa00,QB,24,1995,3,23,21,67
2,48,PHI,Alonzo Johnson\JohnAl25,LB,23,1987,1,6,6,18
2,49,NYJ,Doug Williams\WillDo22,T,23,1987,0,6,,23
2,50,RAM,Tom Newberry\NewbTo20,G,23,1995,10,72,65,147
2,51,NYG,Pepper Johnson\JohnPe01,LB,22,1998,10,76,44,193
2,52,MIA,John Offerdahl\OffeJo00,LB,22,1993,7,48,48,89
2,53,NYG,Greg Lasker\LaskGr20,DB,22,1988,0,3,3,33
