1,1,DET,Billy Sims\SimsBi00,RB,25,1984,5,58,58,60
1,2,NYJ,Lam Jones\JoneLa00,WR,22,1984,3,21,21,61
1,3,CIN,Anthony Munoz HOF\MunoAn00,T,22,1992,12,133,133,185
1,4,GNB,Bruce Clark\ClarBr23,DE,22,1989,6,46,,113
1,5,BAL,Curtis Dickey\DickCu00,RB,23,1986,5,38,33,85
1,6,STL,Curtis Greer\GreeCu21,DE,22,1987,6,38,38,94
1,7,ATL,Junior Miller\MillJu00,TE,22,1984,3,14,13,71
1,8,NYG,Mark Haynes\HaynMa00,DB,21,1989,7,70,58,127
1,9,MIN,Doug Martin\MartDo21,DE,23,1989,7,47,47,126
1,10,SEA,Jacob Green\GreeJa01,DE,23,1992,12,81,81,180
1,11,KAN,Brad Budde\BuddBr20,G,22,1986,6,36,36,92
1,12,NOR,Stan Brock\BrocSt20,T,22,1995,16,78,61,234
1,13,SFO,Earl Cooper\CoopEa00,RB,23,1986,4,25,25,93
1,14,NWE,Roland James\JameRo20,DB,22,1990,8,51,51,145
1,15,OAK,Marc Wilson\WilsMa00,QB,23,1990,5,35,32,126
1,16,BUF,Jim Ritcher\RitcJi00,G,22,1995,11,69,69,218
1,17,RAM,Johnnie Johnson\JohnJo23,DB,23,1989,7,46,45,124
1,18,WAS,Art Monk HOF\MonkAr00,WR,22,1995,14,93,91,224
1,19,CHI,Otis Wilson\WilsOt00,LB,23,1989,7,57,57,110
1,20,SFO,Jim Stuckey\StucJi20,DE,22,1986,3,25,24,93
1,21,MIA,Don McNeal\McNeDo20,DB,22,1989,4,31,31,110
1,22,TAM,Ray Snell\SnelRa20,G,22,1985,3,20,17,65
1,23,PHI,Roynell Young\YounRo00,DB,22,1988,8,55,55,117
1,24,BAL,Derrick Hatchett\HatcDe20,DB,22,1983,4,16,16,49
1,25,NWE,Vagas Ferguson\FergVa00,RB,23,1983,1,10,10,33
1,26,GNB,George Cumby\CumbGe20,LB,24,1987,5,33,29,92
1,27,CLE,Charles White\WhitCh00,RB,22,1988,3,29,12,108
