1,1,IND,Steve Emtman\EmtmSt20,DE,22,1997,1,13,8,50
1,2,IND,Quentin Coryatt\CoryQu20,LB,22,1999,4,30,30,82
1,3,RAM,Sean Gilbert\GilbSe00,DT,22,2003,8,51,22,146
1,4,WAS,Desmond Howard\HowaDe00,WR,22,2002,1,17,8,156
1,5,GNB,Terrell Buckley\BuckTe20,DB,21,2005,7,59,20,209
1,6,CIN,David Klingler\KlinDa00,QB,23,1997,1,10,10,33
1,7,MIA,Troy Vincent\VincTr00,DB,21,2006,13,89,13,207
1,8,ATL,Bob Whitfield\WhitBo23,T,20,2006,11,72,69,220
1,9,CLE,Tommy Vardell\VardTo00,RB,23,1999,4,19,11,87
1,10,SEA,Ray Roberts\RobeRa20,T,23,2000,7,44,13,127
1,11,PIT,Leon Searcy\SearLe00,T,22,1999,7,54,17,126
1,12,MIA,Marco Coleman\ColeMa00,DE,22,2005,12,72,18,207
1,13,NWE,Eugene Chung\ChunEu20,G,23,1997,2,13,11,55
1,14,NYG,Derek Brown\BrowDe00,TE,22,1999,1,4,1,105
1,15,NYJ,Johnny Mitchell\MitcJo00,TE,21,1996,2,16,16,57
1,16,RAI,Chester McGlockton\McGlCh00,DT,23,2003,9,79,54,179
1,17,DAL,Kevin Smith\SmitKe26,DB,22,1999,6,35,35,103
1,18,SFO,Dana Hall\HallDa20,DB,23,1997,2,19,11,91
1,19,ATL,Tony Smith\SmitTo00,RB,22,1994,0,4,4,33
1,20,KAN,Dale Carter\CartDa00,DB,22,2005,8,70,58,157
1,21,NOR,Vaughn Dunbar\DunbVa00,RB,24,1995,1,7,5,39
1,22,CHI,Alonzo Spellman\SpelAl20,DE,21,2001,5,39,25,123
1,23,SDG,Chris Mims\MimsCh20,DE,22,1999,4,31,28,104
1,24,DAL,Robert Jones\JoneRo21,LB,23,2001,7,55,18,151
1,25,DEN,Tommy Maddox\MaddTo00,QB,21,2005,2,24,2,92
1,26,DET,Robert Porcher\PorcRo00,DE,23,2003,10,67,67,187
1,27,BUF,John Fina\FinaJo20,T,23,2002,8,50,50,155
1,28,CIN,Darryl Williams\WillDa03,DB,22,2001,9,56,27,156
2,29,IND,Ashley Ambrose\AmbrAs00,DB,22,2004,7,54,4,192
2,30,RAM,Steve Israel\IsraSt20,DB,23,2001,2,17,5,102
2,31,CIN,Carl Pickens\PickCa00,WR,22,2000,8,56,54,129
2,32,RAI,Greg Skrepenak\SkreGr20,T,22,1997,4,24,10,68
2,33,SDG,Marquez Pope\PopeMa20,DB,21,2001,6,38,1,129
2,34,GNB,Mark D'Onofrio\DOnoMa20,LB,23,1992,0,1,1,2
2,35,NWE,Rod Smith\SmitRo23,DB,22,1998,1,16,9,102
2,36,DAL,Jimmy Smith\SmitJi00,WR,23,2005,9,109,0,178
2,37,DAL,Darren Woodson\WoodDa01,DB,23,2003,11,76,76,178
2,38,PIT,Levon Kirkland\KirkLe00,LB,23,2002,10,84,73,176
2,39,MIN,Robert Harris\HarrRo20,DT,23,1999,4,32,2,97
