1,1,BAL,John Elway HOF\ElwaJo00,QB,23,1998,16,138,,234
1,2,RAM,Eric Dickerson HOF\DickEr00,RB,23,1993,10,91,47,146
1,3,SEA,Curt Warner\WarnCu00,RB,22,1990,6,60,60,100
1,4,DEN,Chris Hinton\HintCh00,T,22,1995,11,78,,177
1,5,SDG,Billy Ray Smith\SmitBi22,LB,22,1992,7,46,46,126
1,6,CHI,Jimbo Covert\CoveJi00,T,23,1990,7,57,57,111
1,7,KAN,Todd Blackledge\BlacTo00,QB,22,1989,0,12,9,46
1,8,PHI,Michael Haddix\HaddMi00,RB,21,1990,3,19,15,120
1,9,HOU,Bruce Matthews HOF\MattBr00,G,22,2001,19,135,135,296
1,10,NYG,Terry Kinard\KinaTe00,DB,23,1990,8,53,47,121
1,11,GNB,Tim Lewis\LewiTi20,DB,21,1986,2,21,21,51
1,12,BUF,Tony Hunter\HuntTo00,TE,23,1986,2,11,5,47
1,13,DET,James Jones\JoneJa00,FB,22,1992,6,42,39,135
1,14,BUF,Jim Kelly HOF\KellJi00,QB,23,1996,11,103,103,160
1,15,NWE,Tony Eason\EasoTo00,QB,23,1990,3,36,34,90
1,16,ATL,Mike Pitts\PittMi20,DT,23,1994,7,51,11,169
1,17,STL,Leonard Smith\SmitLe22,DB,23,1991,8,46,23,138
1,18,CHI,Willie Gault\GaulWi00,WR,23,1993,9,55,32,170
1,19,MIN,Joey Browner\BrowJo00,DB,23,1992,7,72,72,145
1,20,SDG,Gary Anderson\AndeGa00,RB,22,1993,4,42,30,111
1,21,PIT,Gabe Rivera\RiveGa20,NT,22,1983,0,1,1,6
1,22,SDG,Gill Byrd\ByrdGi00,DB,22,1992,10,62,62,149
1,23,DAL,Jim Jeffcoat\JeffJi20,DE,22,1997,8,60,58,227
1,24,NYJ,Ken O'Brien\OBriKe00,QB,22,1993,7,72,71,129
1,25,CIN,Dave Rimington\RimiDa20,C,23,1989,6,38,32,86
1,26,RAI,Don Mosebar\MoseDo00,C,22,1994,11,62,62,173
1,27,MIA,Dan Marino HOF\MariDa00,QB,22,1999,16,145,145,242
1,28,WAS,Darrell Green HOF\GreeDa00,DB,23,2002,15,101,101,295
2,29,BAL,Vernon Maxwell\MaxwVe20,LB,21,1989,3,25,13,77
2,30,HOU,Harvey Salem\SaleHa20,T,22,1992,8,41,16,126
2,31,DEN,Mark Cooper\CoopMa20,G,23,1989,0,11,8,78
2,32,RAM,Henry Ellard\EllaHe00,WR,22,1998,14,96,67,228
2,33,CHI,Mike Richardson\RichMi20,DB,22,1989,6,41,41,91
2,34,KAN,Dave Lutz\LutzDa20,T,23,1995,11,65,46,187
2,35,PHI,Wes Hopkins\HopkWe00,DB,22,1993,8,60,60,137
2,36,RAM,Mike Wilcher\WilcMi20,LB,23,1991,6,44,44,124
2,37,NYG,Leonard Marshall\MarsLe00,DE,21,1994,9,71,64,177
2,38,NOR,Steve Korte\KortSt20,C,23,1989,4,28,28,83
2,39,BUF,Darryl Talley\TallDa00,LB,23,1996,12,72,65,216
2,40,DET,Rich Strenger\StreRi20,T,23,1987,1,17,17,49
2,41,CLE,Ron Brown\BrowRo01,WR,22,1991,3,21,,100
2,42,HOU,Keith Bostic\BostKe00,DB,22,1990,6,35,35,96
2,43,ATL,James Britt\BritJa20,DB,23,1987,2,13,13,60
2,44,STL,Cedric Mack\MackCe20,DB,23,1993,6,33,31,140
2,45,TAM,Randy Grimes\GrimRa20,C,23,1992,7,38,38,118
2,46,PHI,Jody Schulz\SchuJo21,LB,23,1987,0,6,6,44
2,47,NWE,Darryal Wilson\WilsDa21,WR,23,1983,0,0,0,9
2,48,GNB,Dave Drechsler\DrecDa20,G,23,1984,1,10,10,32
2,49,SFO,Roger Craig\CraiRo00,RB,23,1993,9,95,87,165
2,50,DAL,Mike Walter\WaltMi20,LB,22,1993,7,47,1,149
2,51,NYJ,Johnny Hector\HectJo00,RB,22,1992,1,39,39,126
2,52,PIT,Wayne Capers\CapeWa00,WR,22,1986,1,9,3,47
2,53,CIN,Ray Horton\HortRa20,DB,23,1992,6,38,16,147
2,54,RAI,Bill Pickel\PickBi20,NT,23,1994,4,48,43,174
