2005,1,1,SFO,Alex Smith\SmitAl03,,QB,21,2016,9,81,30,141
2005,1,2,MIA,Ronnie Brown\BrowRo05,,RB,23,2014,5,41,36,132
2005,1,3,CLE,Braylon Edwards\EdwaBr00,,WR,22,2012,5,41,28,112
2005,1,4,CHI,Cedric Benson\BensCe00,,RB,22,2012,5,34,9,96
2005,1,5,TAM,Cadillac Williams\WillCa02,,RB,23,2011,4,26,25,81
2005,1,6,TEN,Adam Jones\JonePa20,,DB,22,2016,5,49,13,130
2005,1,7,MIN,Troy Williamson\WillTr01,,WR,22,2009,2,8,8,49
2005,1,8,ARI,Antrel Rolle\RollAn20,,DB,22,2015,8,53,17,155
2005,1,9,WAS,Carlos Rogers\RogeCa20,,DB,24,2014,7,49,24,133
2005,1,10,DET,Mike Williams\WillMi03,,WR,21,2011,2,12,4,56
2005,1,11,DAL,DeMarcus Ware\WareDe99,,LB,23,2016,12,100,88,178
2005,1,12,SDG,Shawne Merriman\MerrSh99,,LB,21,2012,3,39,36,75
2005,1,13,NOR,Jammal Brown\BrowJa55,,T,24,2012,6,50,39,85
2005,1,14,CAR,Thomas Davis\DaviTh20,,LB,22,2016,8,67,67,149
2005,1,15,KAN,Derrick Johnson\JohnDe25,,LB,22,2016,10,80,80,167
2005,1,16,HOU,Travis Johnson\JohnTr20,,DT,23,2010,2,16,14,76
2005,1,17,CIN,David Pollack\PollDa20,,LB,23,2006,0,3,3,16
2005,1,18,MIN,Erasmus James\JameEr20,,DE,22,2008,1,6,6,28
2005,1,19,STL,Alex Barron\BarrAl20,,T,23,2010,5,28,28,87
2005,1,20,DAL,Marcus Spears\SpeaMa21,,DE,22,2013,5,35,34,124
2005,1,21,JAX,Matt Jones\JoneMa00,,WR,22,2008,1,22,22,54
2005,1,22,BAL,Mark Clayton\ClayMa01,,WR,23,2011,3,27,26,83
2005,1,23,OAK,Fabian Washington\WashFa20,,DB,22,2010,5,21,10,81
2005,1,24,GNB,Aaron Rodgers\RodgAa00,,QB,21,2016,9,124,124,142
2005,1,25,WAS,Jason Campbell\CampJa00,,QB,23,2014,5,47,33,90
2005,1,26,SEA,Chris Spencer\SpenCh21,,C,23,2014,6,37,28,137
2005,1,27,ATL,Roddy White\WhitRo00,,WR,23,2015,10,88,88,171
2005,1,28,SDG,Luis Castillo\CastLu20,,DE,22,2011,6,32,32,82
2005,1,29,IND,Marlin Jackson\JackMa22,,DB,22,2009,1,13,13,56
2005,1,30,PIT,Heath Miller\MillHe00,,TE,22,2015,11,46,46,168
2005,1,31,PHI,Mike Patterson\PattMi20,,DT,22,2014,7,50,46,147
2005,1,32,NWE,Logan Mankins\MankLo20,,G,23,2015,11,102,94,161
2005,2,33,SFO,David Baas\BaasDa20,,G,24,2013,6,36,21,122
2005,2,34,CLE,Brodney Pool\PoolBr20,,DB,21,2011,4,27,21,100
2005,2,35,PHI,Reggie Brown\BrowRe01,,WR,24,2009,3,20,20,72
2005,2,36,TAM,Barrett Ruud\RuudBa20,,LB,22,2012,5,41,36,116
2005,2,37,DET,Shaun Cody\CodySh20,,DT,22,2012,4,27,5,112
2005,2,38,OAK,Stanford Routt\RoutSt20,,DB,22,2012,3,21,18,119
2005,2,39,CHI,Mark Bradley\BradMa00,,WR,23,2009,1,10,5,57
2005,2,40,NOR,Josh Bullocks\BullJo20,,DB,22,2010,3,21,19,90
2005,2,41,TEN,Michael Roos\RoosMi20,,T,22,2014,9,62,62,148
2005,2,42,DAL,Kevin Burnett\BurnKe20,,LB,22,2013,4,40,5,136
2005,2,43,NYG,Corey Webster\WebsCo20,,DB,23,2013,6,33,33,121
2005,2,44,ARI,J.J. Arrington\ArriJ.00,,RB,22,2008,0,11,11,58
2005,2,45,SEA,Lofa Tatupu\TatuLo99,,LB,22,2010,5,49,49,84
2005,2,46,MIA,Matt Roth\RothMa20,,DE,22,2011,4,27,13,96
2005,2,47,NYJ,Mike Nugent\nugenmik01,,K,23,2016,10,19,8,153
2005,2,48,CIN,Odell Thurman\ThurOd20,,LB,22,2005,1,7,7,16
2005,2,49,MIN,Marcus Johnson\JohnMa20,,G,23,2009,1,10,10,53
2005,2,50,STL,Ron Bartell\BartRo20,,DB,23,2012,3,25,23,96
2005,2,51,GNB,Nick Collins\CollNi20,,DB,22,2011,6,43,43,95
2005,2,52,JAX,Khalif Barnes\BarnKh20,,T,23,2015,8,51,31,151
2005,2,53,BAL,Dan Cody\CodyDa20,,DE,23,2006,0,0,0,2
2005,2,54,CAR,Eric Shelton\ShelEr00,,RB,22,2006,0,0,0,9
2005,2,55,BUF,Roscoe Parrish\ParrRo00,,WR,23,2012,0,14,14,90
2005,2,56,DEN,Darrent Williams\WillDa21,,DB,23,2006,1,10,10,27
2005,2,57,NYJ,Justin Miller\MillJu99,,DB,21,2012,0,14,13,46
2005,2,58,GNB,Terrence Murphy\MurpTe00,,WR,22,2005,0,0,0,3
2005,2,59,ATL,Jonathan Babineaux\BabiJo20,,DE,23,2016,8,53,53,185
2005,2,60,IND,Kelvin Hayden\HaydKe20,,DB,22,2012,4,24,21,101
2005,2,61,SDG,Vincent Jackson\JackVi00,,WR,22,2016,8,76,49,155
2005,2,62,PIT,Bryant McFadden\McFaBr20,,DB,23,2011,3,25,21,96
2005,2,63,PHI,Matt McCoy\McCoMa20,,LB,22,2011,1,9,6,65
2005,2,64,BAL,Adam Terry\TerrAd20,,T,23,2010,0,10,10,50
2005,3,65,SFO,Frank Gore\GoreFr00,,RB,22,2016,11,86,75,180
2005,3,66,STL,O.J. Atogwe\AtogO.20,,DB,24,2011,6,34,31,101
2005,3,67,CLE,Charlie Frye\FryeCh00,,QB,24,2009,1,8,7,26
2005,3,68,TEN,Courtney Roby\RobyCo00,,WR,22,2014,0,3,2,92
2005,3,69,OAK,Andrew Walter\WaltAn00,,QB,23,2008,1,1,1,15
2005,3,70,MIA,Channing Crowder\CrowCh20,,LB,21,2010,6,31,31,82
2005,3,71,TAM,Alex Smith\SmitAl02,,TE,23,2015,3,11,10,124
2005,3,72,DET,Stanley Wilson\WilsSt20,,DB,22,2007,0,5,5,32
2005,3,73,HOU,Vernand Morency\MoreVe00,,RB,25,2007,0,8,2,39
2005,3,74,NYG,Justin Tuck\TuckJu20,,DE,22,2015,7,64,57,147
2005,3,75,ARI,Eric Green\GreeEr20,,DB,23,2008,3,11,11,51
2005,3,76,DEN,Karl Paymah\PaymKa20,,DB,22,2010,0,6,6,74
2005,3,77,PHI,Ryan Moats\MoatRy00,,RB,22,2009,0,7,2,38
2005,3,78,OAK,Kirk Morrison\MorrKi20,,LB,23,2012,6,39,33,112
2005,3,79,CAR,Evan Mathis\MathEv20,,G,23,2016,6,44,6,134
2005,3,80,MIN,Dustin Fox\FoxxDu20,,DB,22,2008,0,0,,12
2005,3,81,STL,Richie Incognito\IncoRi20,,G,22,2016,9,54,14,134
2005,3,82,NOR,Alfred Fincher\FincAl20,,LB,22,2008,0,3,2,38
2005,3,83,CIN,Chris Henry\HenrCh00,,WR,22,2009,0,16,16,55
2005,3,84,NWE,Ellis Hobbs\HobbEl20,,DB,22,2010,3,28,26,79
2005,3,85,SEA,David Greene,,QB,,,0,,,
2005,3,86,BUF,Kevin Everett\EverKe00,,TE,23,2007,0,0,0,17
2005,3,87,JAX,Scott Starks\StarSc20,,DB,22,2009,0,4,4,54
2005,3,88,NYJ,Sione Pouha\PouhSi20,,DT,26,2012,4,50,50,106
2005,3,89,CAR,Atiyyah Ellison\ElliAt00,,DT,24,2009,0,0,,15
2005,3,90,ATL,Jordan Beck\BeckJo20,,LB,22,2007,0,2,1,26
2005,3,91,TAM,Chris Colmer,,T,,,0,,,
2005,3,92,IND,Vincent Burns,,DE,,,0,,,
2005,3,93,PIT,Trai Essex\EsseTr20,,T,22,2012,1,17,17,76
2005,3,94,SFO,Adam Snyder\SnydAd20,,T,23,2014,4,35,31,141
2005,3,95,ARI,Darryl Blackstock\BlacDa20,,LB,22,2011,0,6,4,74
2005,3,96,TEN,Brandon Jones\JoneBr02,,WR,22,2009,2,12,12,59
2005,3,97,DEN,Domonique Foxworth\FoxwDo20,,DB,22,2011,2,17,6,78
2005,3,98,SEA,LeRoy Hill\HillLe20,,LB,23,2012,7,39,39,97
2005,3,99,KAN,Dustin Colquitt\ColqDu20,,P,23,2016,11,21,21,190
2005,3,100,NWE,Nick Kaczur\KaczNi20,,T,26,2009,5,36,36,68
2005,3,101,DEN,Maurice Clarett,,RB,,,0,,,
