1,1,NWE,Kenneth Sims\SimsKe21,DE,22,1989,5,32,32,74
1,2,BAL,Johnie Cooks\CookJo20,LB,23,1991,7,40,29,128
1,3,CLE,Chip Banks\BankCh01,LB,23,1992,10,72,50,138
1,4,BAL,Art Schlichter\SchlAr00,QB,22,1985,0,4,4,13
1,5,CHI,Jim McMahon\McMaJi00,QB,23,1996,9,57,41,119
1,6,SEA,Jeff Bryant\BryaJe20,DE,22,1993,12,69,69,175
1,7,MIN,Darrin Nelson\NelsDa00,RB,23,1992,6,48,44,152
1,8,HOU,Mike Munchak HOF\MuncMi00,G,22,1993,11,91,91,159
1,9,ATL,Gerald Riggs\RiggGe00,RB,21,1991,5,55,47,129
1,10,RAI,Marcus Allen HOF\AlleMa00,RB,22,1997,12,103,82,222
1,11,KAN,Anthony Hancock\HancAn00,WR,22,1986,0,11,11,59
1,12,PIT,Walter Abercrombie\AberWa00,RB,23,1988,4,33,33,84
1,13,NOR,Lindsay Scott\ScotLi00,WR,21,1985,1,9,9,49
1,14,RAM,Barry Redden\ReddBa00,RB,22,1990,1,15,14,108
1,15,DET,Jimmy Williams\WillJi21,LB,21,1993,10,49,39,152
1,16,STL,Luis Sharpe\SharLu00,T,22,1994,13,73,73,189
1,17,TAM,Sean Farrell\FarrSe20,G,22,1992,8,41,23,123
1,18,NYG,Butch Woolfolk\WoolBu00,RB,22,1988,4,26,13,81
1,19,BUF,Perry Tuttle\TuttPe00,WR,23,1984,0,4,4,24
1,20,PHI,Mike Quick\QuicMi00,WR,23,1990,6,45,45,101
1,21,DEN,Gerald Willhite\WillGe00,RB,23,1988,1,26,26,78
1,22,GNB,Ron Hallstrom\HallRo20,G,23,1993,9,50,47,174
1,23,NYJ,Bob Crable\CrabBo20,LB,23,1987,3,21,21,66
1,24,MIA,Roy Foster\FostRo00,G,22,1993,8,71,54,165
1,25,DAL,Rod Hill\HillRo20,DB,23,1987,0,7,2,48
1,26,CIN,Glen Collins\CollGl20,DE,23,1987,0,8,8,58
1,27,NWE,Lester Williams\WillLe22,NT,23,1987,1,13,13,46
2,28,BAL,Leo Wisniewski\WisnLe20,NT,22,1984,3,14,14,36
2,29,SFO,Bubba Paris\PariBu20,T,21,1991,7,51,49,130
2,30,NOR,Brad Edelman\EdelBr00,G,22,1989,8,39,39,90
2,31,CLE,Keith Baldwin\BaldKe20,DE,21,1988,2,15,13,63
2,32,TAM,Booker Reese\ReesBo20,DE,23,1985,0,6,5,35
2,33,SEA,Bruce Scholtz\SchoBr20,LB,24,1989,7,45,45,104
2,34,BAL,Rohn Stark\StarRo20,P,23,1997,15,31,30,233
2,35,RAI,Jack Squirek\SquiJa20,LB,23,1986,0,9,9,55
2,36,ATL,Doug Rogers\RogeDo22,DE,22,1986,0,4,1,41
2,37,RAI,Jim Romano\RomaJi21,C,23,1986,1,15,2,45
2,38,STL,David Galloway\GallDa21,DT,23,1990,5,31,31,99
2,39,MIN,Terry Tausch\TausTe20,G,23,1989,4,34,33,90
2,40,NWE,Robert Weathers\WeatRo00,RB,22,1986,0,7,7,44
