2003,1,1,CIN,Carson Palmer\PalmCa00,,QB,23,2016,11,106,60,175
2003,1,2,DET,Charles Rogers\RogeCh01,,WR,22,2005,0,4,4,15
2003,1,3,HOU,Andre Johnson\JohnAn02,,WR,22,2016,12,95,93,193
2003,1,4,NYJ,Dewayne Robertson\RobeDe20,,DT,21,2008,6,34,31,92
2003,1,5,DAL,Terence Newman\NewmTe20,,DB,25,2016,13,70,50,205
2003,1,6,NOR,Johnathan Sullivan\SullJo23,,DT,22,2005,1,10,10,36
2003,1,7,JAX,Byron Leftwich\LeftBy00,,QB,23,2012,3,33,30,60
2003,1,8,CAR,Jordan Gross\GrosJo20,,T,23,2013,11,72,72,167
2003,1,9,MIN,Kevin Williams\WillKe98,,DT,23,2015,12,99,95,203
2003,1,10,BAL,Terrell Suggs\SuggTe99,,LB,20,2016,12,100,100,197
2003,1,11,SEA,Marcus Trufant\TrufMa20,,DB,22,2012,8,50,50,136
2003,1,12,STL,Jimmy Kennedy\KennJi21,,DT,23,2011,2,17,13,92
2003,1,13,NWE,Ty Warren\WarrTy20,,DE,22,2012,6,44,44,107
2003,1,14,CHI,Michael Haynes\HaynMi20,,DE,23,2005,0,8,8,43
2003,1,15,PHI,Jerome McDougle\McDoJe20,,DE,24,2008,0,3,3,37
2003,1,16,PIT,Troy Polamalu\PolaTr99,,DB,22,2014,9,94,94,158
2003,1,17,ARI,Bryant Johnson\JohnBr02,,WR,22,2011,4,25,17,139
2003,1,18,ARI,Calvin Pace\PaceCa20,,DE,22,2015,10,72,19,187
2003,1,19,BAL,Kyle Boller\BollKy00,,QB,22,2011,4,17,18,67
2003,1,20,DEN,George Foster\FostGe20,,T,23,2008,4,31,25,68
2003,1,21,CLE,Jeff Faine\FainJe20,,C,22,2012,9,46,12,125
2003,1,22,CHI,Rex Grossman\GrosRe00,,QB,23,2012,2,23,16,54
2003,1,23,BUF,Willis McGahee\McGaWi00,,RB,21,2013,7,55,26,142
2003,1,24,IND,Dallas Clark\ClarDa00,,TE,24,2013,8,51,47,143
2003,1,25,NYG,William Joseph\JoseWi20,,DT,24,2009,1,11,10,69
2003,1,26,SFO,Kwame Harris\HarrKw20,,T,21,2008,3,23,18,86
2003,1,27,KAN,Larry Johnson\JohnLa00,,RB,23,2011,4,51,50,85
2003,1,28,TEN,Andre Woolfolk\WoolAn20,,DB,23,2006,0,6,6,39
2003,1,29,GNB,Nick Barnett\BarnNi20,,LB,22,2013,9,62,51,153
2003,1,30,SDG,Sammy Davis\DaviSa21,,DB,23,2007,2,12,11,71
2003,1,31,OAK,Nnamdi Asomugha\AsomNn20,,DB,22,2013,8,62,53,157
2003,1,32,OAK,Tyler Brayton\BrayTy20,,DE,23,2011,6,40,19,141
2003,2,33,CIN,Eric Steinbach\SteiEr20,,G,23,2010,8,49,28,125
2003,2,34,DET,Boss Bailey\BailBo20,,LB,23,2008,4,22,21,64
2003,2,35,CHI,Charles Tillman\TillCh20,,DB,22,2015,11,68,65,168
2003,2,36,NWE,Eugene Wilson\WilsEu20,,DB,23,2010,6,30,21,96
2003,2,37,NOR,Jon Stinchcomb\StinJo20,,T,24,2010,5,44,44,90
2003,2,38,DAL,Al Johnson\JohnAl22,,C,24,2008,3,22,15,66
2003,2,39,JAX,Rashean Mathis\MathRa99,,DB,23,2015,10,66,58,175
2003,2,40,MIN,E.J. Henderson\HendE.20,,LB,23,2011,7,47,47,125
2003,2,41,HOU,Bennie Joppru\JoppBe00,,TE,23,2007,0,0,0,19
2003,2,42,SEA,Ken Hamlin\HamlKe20,,DB,22,2010,6,39,20,107
2003,2,43,STL,Pisa Tinoisamoa\TinoPi20,,LB,22,2010,7,35,30,98
2003,2,44,WAS,Taylor Jacobs\JacoTa00,,WR,22,2007,0,2,2,56
2003,2,45,NWE,Bethel Johnson\JohnBe00,,WR,24,2006,0,8,7,50
2003,2,46,SDG,Drayton Florence\FlorDr20,,DB,22,2013,6,38,18,157
2003,2,47,KAN,Kawika Mitchell\MitcKa20,,LB,23,2010,5,36,19,97
2003,2,48,BUF,Chris Kelsay\KelsCh21,,DE,23,2012,8,47,47,147
2003,2,49,MIA,Eddie Moore\MoorEd20,,LB,23,2005,0,3,3,18
2003,2,50,CAR,Bruce Nelson\NelsBr20,,G,24,2003,0,1,1,15
2003,2,51,DEN,Terry Pierce\PierTe20,,LB,22,2004,0,1,1,18
2003,2,52,CLE,Chaun Thompson\ThomCh23,,LB,23,2009,2,18,17,98
2003,2,53,NYJ,Victor Hobson\HobsVi20,,LB,23,2008,4,26,26,79
2003,2,54,ARI,Anquan Boldin\BoldAn00,,WR,22,2016,13,86,49,202
2003,2,55,ATL,Bryan Scott\ScotBr20,,DB,22,2012,2,30,13,143
2003,2,56,NYG,Osi Umenyiora\UmenOs99,,DE,21,2014,6,63,57,161
2003,2,57,SFO,Anthony Adams\AdamAn20,,DT,23,2011,3,32,13,121
2003,2,58,IND,Mike Doss\DossMi20,,DB,22,2008,3,17,16,57
2003,2,59,PIT,Alonzo Jackson\JackAl23,,LB,23,2005,0,2,1,18
2003,2,60,TEN,Tyrone Calico\CaliTy00,,WR,22,2005,0,5,5,27
