player_id,year,team_id,position_id,age,av_value,games_played,games_started,pro_bowler,all_pro
199846,2000,TEN,CB,24,22,15,15,1,1
200714,2009,NYJ,CB,24,21,16,16,1,1
20115,2011,ARI,CB,21,20,16,16,1,1
19895,1996,DAL,CB,29,19,16,15,1,1
199636,1999,NWE,S,26,19,16,16,1,1
2011154,2013,SEA,CB,25,19,16,16,1,1
199159,1994,ARI,CB,26,18,16,16,1,0
19912,1994,CLE,S,26,18,16,16,1,1
198710,1994,PIT,S,29,18,15,15,1,1
199048,1996,GNB,S,28,18,16,16,1,1
19895,1998,DAL,CB,31,18,11,11,1,1
19895,1999,DAL,CB,32,18,14,14,1,0
199382,1999,TAM,S,28,18,16,16,1,1
199744,1999,MIA,CB,25,18,16,16,1,1
19915,1999,LAR,CB,30,18,16,16,1,0
199744,2000,MIA,CB,26,18,16,16,1,1
200016,2002,SFO,LB,24,18,16,16,1,0
200339,2006,JAX,CB,26,18,16,16,1,1
2006215,2008,TEN,CB,24,18,16,16,1,1
200224,2008,BAL,S,30,18,16,16,1,1
200316,2008,PIT,S,27,18,16,16,1,1
2011154,2012,SEA,CB,24,18,16,16,0,1
199220,1995,KAN,CB,26,17,16,14,1,0
199322,1997,DEN,CB,27,17,16,16,0,0
198710,2000,BAL,S,35,17,16,16,1,0
200039,2001,CHI,S,23,17,16,16,0,1
199523,2003,NWE,CB,29,17,15,15,1,1
199766,2004,TAM,CB,29,17,16,16,1,1
199766,2005,TAM,CB,30,17,16,16,1,1
199159,1997,ARI,S,29,16,16,16,1,1
199744,1998,MIA,CB,24,16,16,16,0,0
19984,1999,OAK,S,23,16,16,16,1,1
19997,2000,WAS,CB,22,16,16,16,1,0
199159,2001,LAR,CB,33,16,16,16,1,1
19927,2002,PHI,S,31,16,15,15,1,1
19997,2004,DEN,CB,26,16,16,16,1,1
19997,2006,DEN,CB,28,16,16,16,1,1
19984,2009,GNB,CB,33,16,16,16,1,1
200316,2010,PIT,S,29,16,14,14,1,1
200335,2012,CHI,CB,31,16,16,16,1,1
2011154,2014,SEA,CB,26,16,16,16,1,1
198934,1997,PIT,S,30,15,16,16,1,1
19895,1997,DAL,CB,30,15,13,12,1,1
199365,1998,ATL,S,27,15,16,16,1,0
198710,1999,BAL,S,34,15,16,16,1,0
199661,2001,PHI,S,28,15,15,15,1,1
199766,2001,TAM,CB,26,15,16,16,1,1
19927,2001,PHI,S,30,15,15,15,1,0
199661,2002,PHI,S,29,15,16,16,1,1
199766,2002,TAM,CB,27,15,16,16,0,0
199910,2003,BAL,CB,26,15,15,15,1,1
200224,2004,BAL,S,26,15,16,16,1,1
200226,2004,PHI,CB,23,15,15,15,1,1
2003111,2004,BUF,CB,24,15,16,13,1,0
2004110,2005,CHI,CB,24,15,16,15,1,0
200224,2006,BAL,S,28,15,16,16,1,1
2003120,2007,NWE,CB,26,15,16,14,1,1
200718,2009,CIN,CB,25,15,16,16,0,0
200714,2011,NYJ,CB,26,15,16,16,1,1
200316,2011,PIT,S,30,15,16,16,1,1
20115,2013,ARI,CB,23,15,16,16,1,1
2012143,2015,CAR,CB,28,15,16,16,1,1
199237,1994,DAL,S,25,14,16,16,1,1
19895,1994,SFO,CB,27,14,14,12,1,1
199229,1996,CIN,CB,26,14,16,16,1,1
198874,1997,KAN,CB,32,14,16,15,1,0
199048,1998,GNB,S,30,14,16,16,1,1
1994145,1998,LAC,S,26,14,16,16,1,1
199523,1998,NWE,CB,24,14,16,16,1,1
198934,1999,JAX,S,32,14,16,16,1,0
198874,1999,KAN,CB,34,14,15,15,1,0
1993207,1999,NYG,OLB,29,14,16,16,1,0
00001,1999,MIN,S,29,14,16,16,0,0
199760,2000,GNB,S,25,14,16,16,1,1
199550,2002,PHI,CB,29,14,16,16,1,0
198710,2002,OAK,S,37,14,16,16,1,1
19997,2005,DEN,CB,27,14,14,14,1,1
200316,2005,PIT,S,24,14,16,16,1,1
200657,2006,CHI,CB,24,14,16,0,1,1
200619,2007,LAC,CB,23,14,16,8,1,1
200714,2010,NYJ,CB,25,14,13,13,1,1
20059,2011,SFO,CB,30,14,16,16,1,0
201014,2012,SEA,S,23,14,16,16,1,1
201014,2013,SEA,S,24,14,16,16,1,1
200714,2014,NWE,CB,29,14,16,16,1,1
2011154,2015,SEA,CB,27,14,16,16,1,0
200820,2016,DEN,CB,30,14,13,13,1,1
00002,2016,DEN,CB,27,14,16,15,1,1
19889,1994,OAK,CB,29,13,16,16,1,0
199053,1995,SFO,CB,27,13,15,15,1,1
19889,1995,OAK,CB,30,13,16,16,1,0
199237,1996,DAL,S,27,13,16,16,1,1
1988125,1997,WAS,CB,32,13,16,15,1,0
199048,1997,GNB,S,29,13,16,16,1,1
1992195,1999,BUF,S,31,13,16,16,0,0
1993214,2000,TEN,S,30,13,16,16,1,0
19984,2000,OAK,CB,24,13,16,16,1,0
199382,2000,TAM,S,29,13,16,16,1,1
199844,2002,MIA,CB,26,13,14,14,1,1
1999147,2003,CHI,CB,26,13,16,13,1,0
199844,2003,MIA,CB,27,13,15,15,1,0
1994145,2003,NWE,S,31,13,16,16,0,1
20028,2003,DAL,S,23,13,16,16,1,1
199910,2004,BAL,CB,27,13,15,14,1,0
200316,2004,PIT,S,23,13,16,16,1,0
200015,2005,CIN,CB,28,13,15,14,1,1
199661,2006,PHI,S,33,13,16,16,1,1
200444,2007,IND,S,26,13,15,15,1,1
200318,2007,ARI,OLB,27,13,16,16,0,0
200224,2007,BAL,S,29,13,16,16,1,1
199923,2008,MIN,CB,31,13,16,16,1,0
200331,2008,OAK,CB,27,13,15,15,1,1
00003,2008,PHI,S,28,13,16,16,0,0
199760,2009,NOR,S,34,13,14,14,1,1
200624,2011,HOU,CB,27,13,15,15,1,0
20115,2012,ARI,CB,22,13,16,16,1,0
200662,2012,CHI,CB,29,13,14,14,1,0
00002,2015,DEN,CB,26,13,16,16,1,0
200721,2015,CIN,S,32,13,16,16,1,0
201533,2016,NYG,S,22,13,16,16,1,1
00004,2016,NWE,CB,26,13,16,16,0,0
199159,1995,ARI,CB,27,12,16,16,1,1
198934,1995,PIT,S,28,12,16,16,1,0
199237,1995,DAL,S,26,12,16,16,1,1
199138,1995,TEN,CB,27,12,16,15,1,0
199220,1996,KAN,CB,27,12,14,14,1,0
199053,1996,CAR,CB,28,12,16,16,1,0
1991122,1996,SFO,S,28,12,16,16,1,0
198710,1996,PIT,S,31,12,16,16,1,0
199228,1997,SEA,S,27,12,16,16,1,0
1993141,1997,GNB,CB,27,12,15,15,0,0
1991122,1997,SFO,S,29,12,16,16,1,0
19984,1998,OAK,CB,22,12,16,16,1,0
19973,1998,SEA,CB,23,12,16,16,1,0
199126,1999,BUF,S,32,12,16,16,0,0
199328,1999,BUF,CB,29,12,16,16,0,0
19927,2000,PHI,S,29,12,16,16,1,0
199412,2002,HOU,CB,30,12,16,16,1,0
199382,2002,TAM,S,31,12,15,15,1,0
199835,2003,SFO,S,28,12,16,16,0,0
199661,2004,PHI,S,31,12,15,15,1,1
200121,2004,BUF,CB,25,12,16,16,1,0
199844,2004,MIA,CB,28,12,15,15,1,0
200444,2005,IND,S,24,12,14,14,1,1
200245,2005,TEN,S,25,12,16,16,0,0
199910,2006,BAL,CB,29,12,16,16,1,0
200331,2006,OAK,CB,25,12,15,15,0,0
199766,2006,TAM,CB,31,12,16,16,1,0
1997169,2007,GNB,CB,33,12,16,16,1,0
200311,2007,SEA,CB,27,12,16,16,1,0
2003120,2008,PHI,CB,27,12,15,15,1,0
200164,2009,ARI,S,30,12,16,16,1,1
2003120,2009,PHI,CB,28,12,16,16,1,0
20035,2009,DAL,CB,31,12,16,16,1,0
19984,2010,GNB,CB,34,12,16,16,1,0
2005181,2010,CHI,S,28,12,16,16,0,0
200224,2010,BAL,S,32,12,10,10,1,1
19984,2011,GNB,CB,35,12,15,15,1,1
200224,2011,BAL,S,33,12,16,16,1,0
200737,2011,LAC,S,26,12,16,16,1,1
19997,2012,DEN,CB,34,12,16,15,1,0
2010104,2013,TEN,CB,25,12,16,16,1,0
20058,2013,NYG,S,31,12,16,16,1,0
201014,2014,SEA,S,25,12,16,16,1,1
2009112,2014,DET,S,28,12,16,16,1,0
20115,2015,ARI,CB,25,12,16,16,1,1
201239,2016,NYG,CB,28,12,15,15,1,0
198934,1994,PIT,S,27,11,16,16,1,0
198830,1994,PHI,CB,29,11,16,16,1,0
1991122,1995,SFO,S,27,11,16,16,1,1
1986208,1995,ARI,S,31,11,16,16,0,0
199159,1996,ARI,CB,28,11,16,16,1,0
198920,1996,DEN,S,30,11,16,16,1,0
19889,1996,OAK,CB,31,11,16,15,1,0
1987334,1996,DEN,S,32,11,16,16,1,0
199412,1997,NYJ,CB,25,11,16,16,1,0
199382,1997,TAM,S,26,11,16,16,1,0
00001,1998,MIN,S,28,11,16,16,0,0
199663,1999,JAX,CB,26,11,16,16,0,0
199159,1999,ARI,S,31,11,16,16,1,0
1988125,1999,KAN,CB,34,11,16,16,0,0
199418,1999,PIT,CB,27,11,16,16,0,0
199671,1999,TAM,CB,26,11,16,16,0,0
1990208,1999,KAN,OLB,32,11,16,16,0,0
1995242,1999,PIT,S,26,11,16,16,0,0
199910,2000,BAL,CB,23,11,16,16,0,0
199810,2000,BAL,CB,26,11,15,15,0,0
200015,2001,DEN,CB,24,11,16,16,1,0
198710,2001,BAL,S,36,11,16,16,1,0
199523,2001,NWE,CB,27,11,16,16,1,0
199760,2002,GNB,S,27,11,13,13,1,0
199941,2003,DET,CB,26,11,14,14,1,0
200224,2003,BAL,S,25,11,16,15,1,0
1994145,2004,NWE,S,32,11,16,16,0,0
199644,2004,CIN,CB,31,11,16,16,1,0
200417,2005,DEN,ILB,23,11,16,14,0,0
199760,2005,MIN,S,30,11,14,14,1,0
20028,2005,DAL,S,25,11,16,16,1,0
2003111,2005,BUF,CB,25,11,15,14,0,0
2003120,2006,NWE,CB,25,11,15,15,0,0
200271,2006,MIN,OLB,28,11,15,10,0,0
20048,2006,ATL,CB,23,11,16,16,1,0
2005123,2006,NYJ,S,24,11,16,16,0,0
19997,2007,DEN,CB,29,11,15,15,1,0
199760,2007,MIN,S,32,11,16,16,1,0
199661,2008,PHI,S,35,11,16,16,1,0
19984,2008,GNB,CB,32,11,16,16,1,0
200714,2008,NYJ,CB,23,11,16,16,1,0
200719,2008,TEN,S,23,11,16,16,1,0
199766,2008,TAM,CB,33,11,16,16,1,0
200224,2009,BAL,S,31,11,12,12,1,0
200825,2009,DAL,CB,24,11,16,15,1,0
200331,2009,OAK,CB,28,11,16,16,1,0
00005,2010,ATL,CB,27,11,16,16,1,0
20048,2010,WAS,CB,27,11,16,16,1,0
201027,2010,NWE,CB,23,11,16,16,1,0
200737,2010,LAC,S,25,11,16,16,0,0
200914,2010,NOR,CB,23,11,15,15,0,0
200551,2010,GNB,S,27,11,16,16,1,0
200331,2010,OAK,CB,29,11,14,14,1,1
00006,2010,GNB,CB,27,11,16,16,1,0
00007,2011,SEA,CB,27,11,16,16,1,0
201014,2011,SEA,S,22,11,16,16,1,0
2007126,2012,SFO,S,28,11,16,16,1,1
200224,2012,BAL,S,34,11,16,16,1,0
200737,2012,LAC,S,27,11,16,16,0,0
200820,2013,NWE,CB,27,11,13,13,1,0
20105,2013,KAN,S,25,11,15,15,1,1
20107,2013,CLE,CB,24,11,15,15,1,0
2010133,2013,SEA,S,25,11,16,16,1,0
00002,2014,DEN,CB,25,11,16,16,1,0
200737,2014,LAC,S,29,11,16,16,1,1
19984,2015,OAK,S,39,11,16,16,1,0
20105,2015,KAN,S,27,11,16,15,1,1
201518,2015,KAN,CB,22,11,16,16,1,0
201262,2016,LAC,CB,27,11,16,14,1,0
199220,1994,KAN,CB,25,10,16,16,1,0
1991122,1994,SFO,S,26,10,16,16,1,0
1993214,1995,TEN,S,25,10,16,16,1,0
00008,1995,CAR,S,33,10,16,16,0,0
198664,1995,CAR,CB,32,10,16,16,0,0
198328,1996,WAS,CB,36,10,16,16,1,0
1993141,1996,GNB,CB,26,10,16,16,0,0
199220,1997,KAN,CB,28,10,16,15,1,0
199412,1998,NYJ,CB,26,10,13,13,1,0
199159,1998,ARI,CB,30,10,16,16,1,0
00009,1998,ATL,S,35,10,16,16,1,0
199636,1998,NWE,S,25,10,16,16,1,0
19925,1998,MIA,CB,27,10,16,16,0,0
199661,1999,PHI,S,26,10,16,16,1,0
1997119,1999,TAM,S,26,10,16,16,0,0
19894,1999,KAN,OLB,32,10,16,16,0,0
000010,1999,SEA,S,27,10,16,16,0,0
1995109,1999,BUF,S,27,10,14,14,0,0
1995151,1999,PIT,S,26,10,15,15,0,0
199658,1999,KAN,S,26,10,16,16,0,0
199846,1999,TEN,CB,23,10,16,16,0,0
19973,1999,SEA,CB,24,10,16,16,0,0
19927,1999,PHI,S,28,10,14,14,1,0
1993196,2000,MIA,S,30,10,16,16,1,0
199671,2000,TAM,CB,27,10,16,16,1,0
199758,2000,BAL,S,25,10,16,16,0,0
000011,2000,NYJ,S,31,10,16,16,0,0
19997,2001,WAS,CB,23,10,16,16,1,0
199760,2001,GNB,S,26,10,16,16,0,0
199333,2001,LAC,CB,31,10,16,16,1,0
199744,2001,MIA,CB,27,10,13,13,1,0
199693,2001,GNB,CB,28,10,16,16,0,0
19997,2002,WAS,CB,24,10,16,16,1,0
20028,2002,DAL,S,22,10,16,16,0,0
199159,2003,LAR,S,35,10,16,16,1,0
19997,2003,WAS,CB,25,10,16,16,1,0
19927,2003,PHI,S,32,10,13,13,1,0
199671,2004,NYJ,CB,31,10,16,16,0,0
199825,2004,JAX,S,29,10,16,16,0,0
199661,2005,PHI,S,32,10,16,16,1,0
200428,2005,CAR,CB,22,10,15,15,0,0
20048,2005,ATL,CB,22,10,15,15,1,0
200039,2005,CHI,S,27,10,12,12,1,0
199523,2005,NYJ,CB,31,10,16,16,1,0
200226,2006,PHI,CB,25,10,13,13,1,0
199766,2007,TAM,CB,32,10,16,16,0,0
200294,2008,TEN,S,28,10,16,16,1,0
200724,2009,NWE,S,25,10,16,16,1,0
199661,2009,DEN,S,36,10,16,16,1,0
200816,2009,ARI,CB,23,10,16,16,1,0
200551,2009,GNB,S,26,10,16,16,1,0
199923,2010,MIN,CB,33,10,16,16,1,0
20058,2010,NYG,S,28,10,16,16,1,0
20105,2010,KAN,S,22,10,16,16,1,0
200719,2010,TEN,S,25,10,16,16,1,0
00003,2010,PHI,S,30,10,15,15,0,0
200335,2011,CHI,CB,30,10,16,16,1,0
000012,2011,PIT,S,32,10,16,16,1,0
200619,2012,NYJ,CB,28,10,16,16,1,0
200942,2012,BUF,S,26,10,16,16,1,0
200624,2012,HOU,CB,28,10,14,14,1,0
200898,2012,ATL,S,27,10,16,16,1,0
00005,2013,MIA,CB,30,10,16,16,1,0
200737,2013,LAC,S,28,10,16,16,1,0
201038,2013,CLE,S,27,10,16,16,1,0
00005,2014,MIA,CB,31,10,16,16,1,0
20107,2014,CLE,CB,25,10,15,15,1,0
200925,2014,IND,CB,26,10,15,15,1,0
200820,2015,DEN,CB,29,10,15,15,1,0
200714,2015,NYJ,CB,30,10,14,14,1,0
201014,2015,SEA,S,26,10,16,16,1,0
00004,2015,NWE,CB,25,10,16,16,1,0
201369,2015,ARI,S,23,10,14,14,1,1
200737,2016,BAL,S,31,10,16,16,1,0
20115,2016,ARI,CB,26,10,16,16,1,0
2011154,2016,SEA,CB,28,10,16,16,1,0
1992203,1994,PIT,S,26,9,16,16,0,0
199322,1994,LAC,CB,24,9,16,16,0,0
199418,1994,MIN,CB,22,9,16,16,0,0
198996,1994,NWE,CB,27,9,16,16,0,0
199365,1994,IND,S,23,9,16,16,0,0
19925,1994,GNB,CB,23,9,16,16,0,0
198468,1994,ARI,S,32,9,16,16,0,0
198830,1995,NOR,CB,30,9,16,16,1,0
198874,1995,KAN,CB,30,9,16,16,0,0
198920,1995,DEN,S,29,9,16,16,1,0
198734,1995,SFO,S,30,9,16,16,1,0
1992221,1995,DET,S,25,9,16,16,0,0
198934,1996,PIT,S,29,9,13,13,1,0
00009,1996,GNB,S,33,9,16,16,0,0
199459,1996,NYG,S,25,9,16,15,0,0
199427,1996,BUF,CB,24,9,15,15,0,0
1992195,1996,BUF,S,28,9,15,15,0,0
199233,1996,SFO,S,26,9,16,16,0,0
199542,1996,MIN,S,24,9,16,16,0,0
199328,1996,BUF,CB,26,9,16,16,0,0
198328,1997,WAS,CB,37,9,16,16,1,0
199671,1997,TAM,CB,24,9,16,16,0,0
199459,1997,NYG,S,26,9,16,16,0,0
19906,1997,DET,S,29,9,16,16,0,0
000013,1997,NYJ,CB,32,9,16,16,0,0
199333,1997,LAR,CB,27,9,16,16,0,0
199522,1997,CAR,CB,25,9,16,16,0,0
198934,1998,PIT,S,31,9,16,16,0,0
199418,1998,PIT,CB,26,9,16,16,0,0
198920,1998,DEN,S,32,9,16,16,1,0
1993214,1999,TEN,S,29,9,15,15,0,0
199789,1999,NWE,S,25,9,15,15,0,0
199571,1999,CHI,S,28,9,16,16,0,0
199825,1999,JAX,S,24,9,16,16,0,0
199926,1999,JAX,CB,22,9,16,16,0,0
199329,1999,DAL,S,28,9,14,14,0,0
199427,1999,IND,CB,27,9,16,16,0,0
199758,1999,BAL,S,24,9,16,16,0,0
199987,1999,GNB,CB,23,9,16,16,0,0
000014,1999,NYG,S,25,9,14,14,0,0
198986,1999,DEN,CB,32,9,16,16,0,0
000015,1999,DET,S,27,9,16,16,0,0
199693,1999,GNB,CB,26,9,16,16,0,0
1993162,1999,SEA,CB,29,9,15,14,0,0
199724,2000,PIT,CB,26,9,16,16,0,0
1996133,2000,NYJ,S,26,9,16,16,0,0
000016,2001,PIT,S,30,9,16,16,0,0
199724,2001,PIT,CB,27,9,15,15,0,0
19984,2001,OAK,CB,25,9,16,15,1,0
199277,2001,BAL,S,32,9,16,16,0,0
199382,2001,TAM,S,30,9,16,16,1,0
199636,2001,NWE,S,28,9,16,16,1,0
199987,2001,GNB,CB,25,9,16,16,0,0
000017,2001,NOR,S,26,9,16,16,1,0
000018,2001,SFO,S,27,9,16,16,0,0
199845,2002,TAM,CB,26,9,16,16,0,0
200057,2002,CAR,S,23,9,16,16,0,0
199756,2002,CAR,S,28,9,16,16,0,0
199824,2002,NYG,S,26,9,16,16,0,0
199523,2002,NWE,CB,28,9,16,16,1,0
199833,2003,MIN,S,27,9,16,16,1,0
200184,2003,TAM,S,25,9,16,16,0,0
199628,2003,KAN,S,30,9,16,16,1,0
200121,2003,BUF,CB,24,9,16,16,0,0
200164,2004,ARI,S,25,9,16,16,0,0
199941,2004,DET,CB,27,9,13,13,1,0
2004143,2004,NYJ,S,22,9,16,16,0,0
200339,2004,JAX,CB,24,9,16,16,0,0
1986201,2004,WAS,G,42,9,16,14,0,0
19973,2004,WAS,CB,29,9,15,15,0,0
200140,2005,CAR,CB,26,9,15,15,0,0
200339,2005,JAX,CB,25,9,16,16,0,0
199846,2005,BAL,CB,29,9,16,16,0,0
20035,2005,DAL,CB,27,9,16,16,0,0
20056,2006,TEN,CB,23,9,15,15,0,0
200164,2006,ARI,S,27,9,16,16,1,0
200557,2006,NYJ,CB,22,9,16,4,1,0
20028,2006,DAL,S,26,9,16,16,1,0
200316,2006,PIT,S,25,9,13,13,1,0
199613,2006,SFO,CB,32,9,15,15,1,0
200342,2007,DAL,S,26,9,16,16,1,0
20045,2007,WAS,S,24,9,9,9,1,0
2007106,2007,TAM,S,22,9,16,16,0,0
200316,2007,PIT,S,26,9,11,11,1,0
200584,2008,NWE,CB,25,9,16,16,0,0
200551,2008,GNB,S,25,9,16,16,1,0
2006207,2009,IND,S,25,9,16,16,1,0
200355,2009,BUF,OLB,28,9,9,9,0,0
19997,2009,DEN,CB,31,9,16,16,1,0
2007126,2009,SFO,S,25,9,16,16,0,0
2007126,2011,SFO,S,27,9,14,14,1,0
2010133,2011,SEA,S,23,9,15,15,1,0
200988,2011,BAL,CB,26,9,16,15,0,0
200721,2011,CIN,S,28,9,16,16,0,0
200619,2013,NYJ,CB,29,9,16,16,1,0
201027,2013,NWE,S,26,9,15,15,0,0
20068,2013,SFO,S,28,9,16,16,1,0
201318,2013,SFO,S,22,9,16,16,1,0
200316,2013,PIT,S,32,9,16,16,1,0
20056,2014,CIN,CB,31,9,16,3,0,1
2006207,2014,SFO,S,30,9,16,16,1,0
200619,2014,ARI,CB,30,9,16,16,1,0
200820,2014,DEN,CB,28,9,15,15,1,0
2010133,2014,SEA,S,26,9,14,14,1,0
000019,2014,IND,S,33,9,16,16,1,0
20115,2014,ARI,CB,24,9,16,16,1,0
20056,2015,CIN,CB,32,9,14,14,1,0
201322,2015,ATL,CB,25,9,16,16,1,0
200816,2015,NYG,CB,29,9,15,15,1,0
2010163,2015,MIA,S,27,9,16,16,1,0
200925,2015,IND,CB,27,9,16,16,1,0
200816,2016,NYG,CB,30,9,15,9,0,0
201421,2016,GNB,S,24,9,16,16,1,0
200721,2016,OAK,S,33,9,16,16,1,0
201325,2016,MIN,CB,26,9,14,14,1,0
000020,1994,MIN,CB,28,8,15,15,0,0
1988125,1994,TEN,CB,29,8,16,16,0,0
1986162,1994,CLE,CB,30,8,15,15,0,0
198911,1994,CHI,CB,28,8,16,16,0,0
199329,1994,GNB,S,23,8,16,16,0,0
198978,1994,PHI,S,28,8,16,16,0,0
1990101,1994,NWE,S,27,8,16,16,0,0
198874,1994,NYJ,CB,29,8,16,16,0,0
1986235,1994,PHI,S,31,8,16,16,0,0
1989218,1994,NWE,S,27,8,16,16,0,0
1984271,1994,CHI,S,32,8,16,16,0,0
1989181,1994,CLE,S,27,8,16,16,0,0
198734,1994,SFO,S,29,8,16,16,1,0
198654,1994,MIN,S,30,8,16,16,0,0
1988272,1995,KAN,S,30,8,15,14,0,0
199277,1995,SEA,S,26,8,16,16,0,0
000021,1995,DET,CB,26,8,16,15,0,0
1984205,1995,IND,CB,34,8,16,16,0,0
198978,1995,PHI,S,29,8,16,16,0,0
198644,1995,KAN,S,31,8,16,15,0,0
1992272,1995,PHI,CB,25,8,16,16,0,0
199542,1995,MIN,S,23,8,16,11,0,0
199049,1995,CAR,S,27,8,16,13,0,0
199365,1995,IND,S,24,8,16,16,0,0
199333,1995,DET,CB,25,8,16,16,0,0
199449,1995,LAR,S,25,8,16,16,0,0
198654,1995,NYG,S,31,8,15,15,0,0
198835,1996,NOR,S,31,8,16,16,0,0
1993214,1996,TEN,S,26,8,15,15,1,0
199532,1996,GNB,CB,25,8,16,16,0,0
1992203,1996,PIT,S,28,8,16,16,0,0
199138,1996,TEN,CB,28,8,16,16,0,0
199418,1996,MIN,CB,24,8,16,16,0,0
1992197,1996,IND,S,26,8,16,16,0,0
199148,1996,NYG,S,27,8,16,16,0,0
1991102,1996,TEN,S,27,8,16,16,0,0
199049,1996,CAR,S,28,8,16,16,0,0
00001,1996,MIN,S,26,8,14,14,0,0
19925,1996,MIA,CB,25,8,16,16,0,0
1993214,1997,TEN,S,27,8,14,14,1,0
1995209,1997,CAR,S,26,8,16,16,0,0
199237,1997,DAL,S,28,8,14,14,1,0
199138,1997,TEN,CB,29,8,16,16,0,0
199053,1997,CAR,CB,29,8,14,14,0,0
199628,1997,KAN,S,24,8,16,16,0,0
199471,1997,LAR,S,25,8,16,16,0,0
1991102,1997,TEN,S,28,8,14,14,0,0
19925,1997,MIA,CB,26,8,16,16,0,0
000022,1997,NYG,S,26,8,16,16,0,0
19927,1997,PHI,S,26,8,16,16,0,0
1992221,1997,NWE,S,27,8,16,16,0,0
199663,1998,JAX,CB,25,8,16,15,0,0
1991133,1998,TAM,S,29,8,16,16,0,0
199237,1998,DAL,S,29,8,16,15,1,0
199322,1998,DEN,CB,28,8,16,16,0,0
199588,1998,MIN,CB,28,8,16,16,0,0
1995151,1998,PIT,S,25,8,16,16,0,0
1986235,1998,PHI,S,35,8,16,16,0,0
198986,1998,DEN,CB,31,8,16,16,0,0
198734,1998,SFO,S,33,8,16,16,0,0
000011,1998,NYJ,S,29,8,16,16,0,0
199412,1999,NYJ,CB,27,8,16,16,0,0
000023,1999,LAR,S,25,8,16,16,0,0
1995209,1999,IND,S,28,8,15,15,0,0
199724,1999,PIT,CB,25,8,13,12,0,0
19997,1999,WAS,CB,21,8,16,16,0,0
199910,1999,BAL,CB,22,8,16,12,0,0
199220,1999,DEN,CB,30,8,14,14,0,0
198328,1999,WAS,CB,39,8,16,16,0,0
199760,1999,GNB,S,24,8,16,16,0,0
199237,1999,DAL,S,30,8,15,15,0,0
199228,1999,SEA,S,29,8,13,12,0,0
199775,1999,TEN,CB,26,8,15,14,0,0
199655,1999,BAL,CB,26,8,16,15,0,0
199740,1999,LAR,CB,26,8,15,15,0,0
199053,1999,CAR,CB,31,8,16,16,0,0
00009,1999,ATL,S,36,8,16,16,0,0
1992197,1999,IND,S,29,8,16,16,0,0
199628,1999,KAN,S,26,8,15,15,0,0
199588,1999,MIN,CB,29,8,16,16,0,0
000024,1999,ARI,S,30,8,16,16,0,0
199048,1999,GNB,S,31,8,16,16,0,0
1991102,1999,TEN,S,30,8,15,15,0,0
19906,1999,DET,S,31,8,15,15,0,0
199756,1999,CAR,S,25,8,16,16,0,0
199365,1999,ATL,S,28,8,16,16,0,0
199766,1999,TAM,CB,24,8,16,15,0,0
1997136,1999,NYG,S,25,8,16,16,0,0
1995102,1999,WAS,S,26,8,16,16,0,0
199835,1999,CHI,S,24,8,16,16,0,0
199523,1999,NWE,CB,25,8,13,13,0,0
1987334,1999,DEN,S,35,8,16,15,0,0
199522,1999,IND,CB,27,8,15,14,0,0
000011,1999,NYJ,S,30,8,16,16,0,0
199613,1999,CHI,CB,25,8,15,15,0,0
199412,2000,NYJ,CB,28,8,16,16,0,0
000016,2000,PIT,S,29,8,16,16,0,0
000025,2000,MIA,S,28,8,16,16,0,0
1997119,2000,TAM,S,27,8,16,16,0,0
19895,2000,WAS,CB,33,8,16,15,0,0
199418,2000,PIT,CB,28,8,16,16,0,0
1993141,2000,CAR,CB,30,8,16,16,0,0
198830,2000,OAK,CB,35,8,16,15,0,0
199126,2000,BUF,S,33,8,16,16,0,0
198874,2000,KAN,CB,35,8,16,16,0,0
199459,2000,NYG,S,29,8,14,14,0,0
199427,2000,IND,CB,28,8,16,16,0,0
199844,2000,MIA,CB,24,8,16,16,0,0
199824,2000,NYG,S,24,8,16,16,0,0
200024,2001,SFO,CB,25,8,15,15,0,0
1999128,2001,PHI,S,25,8,16,16,0,0
199418,2001,PIT,CB,29,8,16,16,0,0
199740,2001,LAR,CB,28,8,16,16,0,0
1993141,2001,CAR,CB,31,8,16,16,0,0
199810,2001,BAL,CB,27,8,15,15,0,0
000024,2001,ARI,S,32,8,16,16,0,0
1998119,2001,SFO,S,26,8,16,16,0,0
000013,2001,NWE,CB,36,8,15,15,0,0
199828,2001,CHI,CB,25,8,16,16,0,0
199658,2001,SEA,S,28,8,16,16,0,0
1994145,2001,LAC,S,29,8,14,14,1,0
199835,2001,CHI,S,26,8,16,16,0,0
000011,2001,NYJ,S,32,8,16,16,0,0
1999113,2002,TAM,S,25,8,16,16,0,0
199941,2002,LAR,CB,25,8,16,16,0,0
1999160,2002,JAX,CB,26,8,16,16,0,0
000026,2002,ATL,CB,25,8,16,16,0,0
1998119,2002,TEN,S,27,8,16,16,0,0
2001233,2002,JAX,S,25,8,16,16,0,0
000027,2002,CAR,CB,25,8,14,14,0,0
199744,2002,MIA,CB,28,8,16,16,1,0
000028,2002,CAR,CB,27,8,16,16,0,0
1997169,2003,GNB,CB,29,8,16,16,0,0
200160,2003,TEN,CB,24,8,16,16,0,0
000016,2003,PIT,S,32,8,16,16,0,0
1993196,2003,MIA,S,33,8,16,16,1,0
199760,2003,GNB,S,28,8,15,15,0,0
199237,2003,DAL,S,34,8,16,16,0,0
