"year","player","college","position","height","weight","hand_size","arm_length","wonderlic","40_yard_dash","bench","vert_leap","broad_jump","shuttle","3cone","60_yard_shuttle"
"Fred Robbins","Wake Forest","DT","76","312","0","0","0","5.09","25","29.5","94","4.72","7.72","0"
"Greg Robinson-Randall","Michigan State","OT","78","333","0","0","0","5.59","22","26.0","95","5.13","8.15","0"
"Roger Roesler","Texas","OG","78","314","0","0","0","5.31","25","29.5","101","4.76","8.31","0"
"Phillip Rogers","Georgia Tech","RB","73","232","0","0","0","4.68","19","37.0","124","4.31","7.21","0"
"Lewis Sanders","Maryland","CB","73","202","0","0","0","4.50","10","37.0","116","0","0","0"
"Ketric Sanford","Houston","RB","68","199","0","0","0","4.60","12","32.0","118","4.30","6.63","0"
"Sekou Sanyika","California","OLB","75","241","0","0","0","*4.75","21","32.5","111","4.38","7.33","0"
"Manuia Savea","Arizona","OG","74","308","0","0","0","5.34","24","25.0","92","0","0","0"
"Gari Scott","Michigan State","WR","73","194","0","0","0","4.59","0","33.5","119","0","0","0"
"Tony Scott","North Carolina State","CB","70","193","0","0","0","4.50","11","34.0","115","4.24","7.45","0"
"Richard Seals","Utah","DT","74","316","0","0","0","5.13","24","28.5","102","4.60","7.78","0"
"Aaron Shea","Michigan","FB","76","253","0","0","0","4.81","0","37.5","114","4.30","6.72","0"
"Jacoby Shepherd","Oklahoma State","CB","74","195","0","0","0","4.53","5","35.0","120","0","0","0"
"Wes Shivers","Mississippi State","OT","78","318","0","0","0","5.65","18","22.5","98","4.81","8.48","0"
"Mark Simoneau","Kansas State","OLB","73","237","0","0","0","4.60","24","36.0","117","4.09","7.08","0"
"Peter Sirmon","Oregon","ILB","74","246","0","0","0","4.84","20","34.5","115","4.27","7.21","0"
"T.J. Slaughter","Southern Mississippi","ILB","73","247","0","0","0","4.87","24","30.0","112","4.26","7.08","0"
"Dwyte Smiley","Youngstown State (OH)","FS","73","198","0","0","0","4.57","13","35.0","115","4.29","7.18","0"
"Jamel Smith","Virginia Tech","ILB","73","245","0","0","0","5.18","0","29.5","108","4.58","7.51","0"
"Marvel Smith","Arizona State","OT","77","320","0","0","0","5.37","24","27.5","100","4.83","7.87","0"
"Paul Smith","Texas-El Paso","FB","71","220","0","0","0","*4.65","25","26.5","111","4.29","7.02","0"
"Terrelle Smith","Arizona State","FB","73","249","0","0","0","5.00","19","32.5","109","4.85","8.38","0"
"R.Jay Soward","Southern California","WR","70","177","0","0","0","4.35","0","35.0","124","0","0","0"
"Rashon Spikes","North Carolina State","RB","71","204","0","0","0","4.78","13","33.0","113","4.47","7.18","0"
"Quinton Spotwood","Syracuse","WR","71","184","0","0","0","*4.55","0","33.5","123","0","0","0"
"John St.Clair","Virginia","C","77","302","0","0","0","*5.20","25","0","0","0","0","0"
"Dave Stachelski","Boise State","TE","75","250","0","0","0","4.78","24","38.0","115","4.14","6.84","0"
"Shyrone Stith","Virginia Tech","RB","68","204","0","0","0","4.60","13","35.0","111","4.14","7.14","0"
"Jay Tant","Northwestern","TE","75","255","0","0","0","*4.75","31","0","0","0","0","0"
"Mark Tauscher","Wisconsin","OG","76","318","0","0","0","5.37","22","27.0","90","4.84","7.91","0"
"Shannon Taylor","Virginia","OLB","75","249","0","0","0","*4.65","0","34.5","115","0","0","0"
"Travis Taylor","Florida","WR","73","199","0","0","0","*4.43","0","37.0","118","0","7.15","0"
"Adalius Thomas","Southern Mississippi","DE","75","270","0","0","0","4.56","0","38.5","120","4.42","0","0"
"Jason Thomas","Hampton","OG","76","300","0","0","0","5.22","23","29.5","100","0","7.99","0"
"Michael Thompson","Tennessee State","OT","77","305","0","0","0","5.28","16","26.0","104","4.73","7.99","0"
"Travares Tillman","Georgia Tech","FS","73","194","0","0","0","*4.60","15","37.5","123","4.29","6.95","0"
"Mao Tosi","Idaho","DT","77","310","0","0","0","5.26","19","28.5","99","4.60","7.72","0"
"Mac Tuiaea","Washington","DT","78","296","0","0","0","5.09","25","29.0","99","4.72","7.82","0"
"Ryan Tujague","Washington State","OG","77","297","0","0","0","5.16","21","27.0","96","4.95","8.18","0"
"Jeff Ulbrich","Hawaii","ILB","73","249","0","0","0","4.65","24","32.0","109","4.30","7.23","0"
"Brian Urlacher","New Mexico","OLB","76","258","0","0","0","4.59","27","34.0","122","4.18","6.94","0"
"Darrick Vaughn","Texas State","CB","71","196","0","0","0","4.53","14","36.5","121","4.16","7.09","0"
"Andy Vincent","Texas A&M","OG","76","306","0","0","0","5.20","14","28.5","108","4.42","7.54","0"
"Todd Wade","Mississippi","OT","80","326","0","0","0","5.22","29","27.5","101","4.68","7.68","0"
"Troy Walters","Stanford","WR","67","171","0","0","0","*4.55","0","32.5","106","3.84","6.61","0"
"Steve Warren","Nebraska","DT","73","307","0","0","0","5.10","29","30.5","105","4.56","7.97","0"
"Marcus Washington","Auburn","OLB","75","252","0","0","0","4.67","0","35.0","118","4.49","6.91","0"
"Jason Webster","Texas A&M","CB","69","180","0","0","0","4.42","17","35.5","122","3.98","6.76","0"
"James Whalen","Kentucky","TE","75","228","0","0","0","4.78","0","31.0","110","4.22","7.42","0"
"Austin Wheatley","Iowa","TE","76","254","0","0","0","4.66","0","32.5","121","4.18","6.97","0"
"Damon Wheeler","Colorado","CB","69","179","0","0","0","4.51","11","35.0","115","4.27","7.21","0"
"Anthony White","Kentucky","RB","73","195","0","0","0","4.68","0","32.5","118","4.24","7.05","0"
"Dez White","Georgia Tech","WR","73","218","0","0","0","*4.62","0","37.5","124","4.09","6.91","0"
"Bobby Williams","Arkansas","OT","76","332","0","0","0","5.31","28","29.0","97","4.72","7.78","0"
"Jack Williams","Azusa Pacific","SS","70","206","0","0","0","4.72","15","31.5","108","4.65","7.15","0"
"James Williams","Marshall","WR","71","180","0","0","0","4.59","0","36.0","123","4.16","7.22","0"
"Josh Williams","Michigan","DT","76","282","0","0","0","4.90","0","30.5","111","4.25","7.22","0"
"Antonio Wilson","Texas A&M-Commerce","OLB","74","245","0","0","0","4.56","11","0","0","0","0","0"
"Cedric Woodard","Texas","DT","75","290","0","0","0","5.21","23","30.5","109","0","0","0"
"Destry Wright","Jackson State","RB","71","216","0","0","0","4.84","15","29.5","112","4.41","7.15","0"
"Spergon Wynn","Texas State","QB","76","229","0","0","25","4.91","0","34.0","108","4.59","7.71","0"
"Bashir Yamini","Iowa","WR","75","191","0","0","0","4.53","0","33.0","130","4.18","7.09","0"
"Brian Young","Texas-El Paso","DE","75","278","0","0","0","4.94","27","29.5","106","4.47","7.20","0"
"Keith Adams","Clemson","OLB","71","219","0","0","0","4.82","24","0","104","0","0","0"
"Dan Alexander","Nebraska","FB","73","257","0","0","0","4.47","15","34.0","115","4.16","7.34","0"
"Brian Allen","Florida State","OLB","73","238","0","0","0","*4.65","25","0","0","0","0","0"
"David Allen","Kansas State","RB","69","194","0","0","0","4.62","15","31.0","0","0","0","0"
"Will Allen","Syracuse","CB","71","192","0","0","0","4.44","14","39.5","121","3.90","6.78","0"
"Scotty Anderson","Grambling State (LA)","WR","74","184","0","0","0","*4.57","0","34.5","115","0","0","0"
"Adam Archuleta","Arizona State","SS","73","211","0","0","0","*4.46","31","0","0","0","0","0"
"Tom Ashworth","Colorado","OG","78","293","0","0","0","5.11","20","33.5","109","4.87","7.20","0"
"Billy Baber","Virginia","TE","76","255","0","0","0","4.76","22","33.0","106","4.19","7.12","0"
"Jeff Backus","Michigan","OT","78","310","0","0","0","5.37","25","27.0","99","4.67","8.40","0"
"Alex Bannister","Eastern Kentucky","WR","77","201","0","0","0","4.47","0","30.5","110","0","0","0"
"Kevan Barlow","Pittsburgh","RB","73","235","0","0","0","4.56","0","32.0","0","0","0","0"
"Idrees Bashir","Memphis","FS","74","206","0","0","0","4.56","22","40.0","126","4.25","7.14","0"
"Gary Baxter","Baylor","CB","74","204","0","0","0","4.53","0","37.5","122","4.21","7.39","0"
"Jonathan Beasley","Kansas State","QB","73","227","0","0","20","4.85","0","29.5","102","4.38","7.55","0"
"Monty Beisel","Kansas State","DE","76","270","0","0","0","4.83","26","34.5","110","4.30","7.32","0"
"Kendrell Bell","Georgia","ILB","73","234","0","0","0","4.64","24","38.5","124","4.50","7.25","0"
"Marcus Bell","Memphis","DT","74","319","0","0","0","5.32","17","0","98","4.71","8.07","0"
"Michael Bennett","Wisconsin","RB","69","207","10.25","33.63","0","4.38","13","39.5","0","0","0","0"
"Eddie Berlin","Northern Iowa","WR","73","191","0","0","0","4.43","0","39.5","122","4.08","6.78","0"
"Cory Bird","Virginia Tech","SS","70","217","0","0","0","*4.60","22","0","0","0","0","0"
"Darvell Bivens","Northwestern State (LA)","FB","70","255","0","0","0","4.97","32","33.5","108","4.38","7.81","0"
"Randy Black","UNLV","SS","73","205","0","0","0","4.74","0","35.5","115","4.20","7.14","0"
"Harold Blackmon","Northwestern","CB","73","210","0","0","0","4.54","17","37.0","121","4.28","7.03","0"
"Derrick Blaylock","Stephen F Austin","RB","70","194","0","0","0","4.36","18","35.5","0","4.09","7.05","0"
"Josh Booty","Louisiana State","QB","75","221","0","0","27","4.90","0","29.5","105","4.48","7.54","0"
"Jarvis Borum","North Carolina State","OG","79","332","0","0","0","5.05","25","30.5","107","4.83","8.50","0"
"James Boyd","Penn State","SS","71","207","0","0","0","4.59","0","32.5","117","4.24","7.29","0"
"Roylin Bradley","Texas A&M","OLB","73","243","0","0","0","4.67","19","34.0","114","4.28","7.16","0"
"Drew Brees","Purdue","QB","73","213","0","0","28","4.83","0","32.0","105","4.21","7.09","0"
"Sean Brewer","San Jose State","TE","76","255","0","0","0","4.73","14","36.0","117","4.18","7.37","0"
"Chris Brown","Georgia Tech","OT","77","329","9.13","29.00","0","*5.33","30","36.0","0","0","0","0"
"Kenny Bryant","Jackson State","CB","71","190","0","0","0","4.65","10","37.5","117","4.15","7.52","0"
"Correll Buckhalter","Nebraska","RB","73","226","0","0","0","4.53","11","40.0","0","4.06","7.08","0"
"Derrick Burgess","Mississippi","DE","75","264","0","0","0","4.92","24","40.0","125","0","7.85","0"
"Jerametrius Butler","Kansas State","CB","70","173","0","0","0","4.57","11","36.0","121","4.40","7.22","0"
"John Capel","Florida","WR","71","177","0","0","0","4.39","0","36.5","126","0","0","0"
"Elliott Carson","Vanderbilt","TE","77","246","0","0","0","4.90","16","36.0","115","4.21","7.52","0"
"Robert Carswell","Clemson","FS","73","214","0","0","0","*4.59","21","34.0","106","4.18","7.14","0"
"Andre Carter","California","DE","77","249","0","0","0","*4.84","20","38.5","132","4.24","0","0"
"Jonathan Carter","Troy","WR","73","180","0","0","0","4.35","0","42.5","134","4.25","7.28","0"
"Quincy Carter","Georgia","QB","74","225","0","0","30","4.58","0","35.5","113","4.12","7.12","0"
"Quinton Caver","Arkansas","ILB","76","227","0","0","0","4.67","23","37.5","118","4.25","7.66","0"
"Chris Chambers","Wisconsin","WR","73","210","0","0","0","*4.33","0","45.0","134","4.00","0","0"
"Derrick Chambers","Florida","DT","76","299","0","0","0","4.98","32","0","0","0","0","0"
"Patrick Chukwurah","Wyoming","OLB","74","238","0","0","0","4.77","24","40.0","119","4.21","7.34","0"
"Tay Cody","Florida State","CB","69","181","0","0","0","*4.55","11","0","0","0","0","0"
"Justin Coleman","Nebraska-Kearney","QB","77","238","9.38","31.25","31","5.22","20","29.5","101","4.62","7.78","11.21"
"Derek Combs","Ohio State","RB","73","193","0","0","0","4.42","8","35.0","0","4.07","6.96","0"
"Jameel Cook","Illinois","FB","70","226","0","0","0","4.80","17","29.5","108","4.38","7.55","0"
"Chris Cooper","Nebraska-Omaha","DE","77","272","0","0","0","4.95","24","35.5","114","4.21","7.12","0"
"Jarrod Cooper","Kansas State","SS","73","222","0","0","0","4.45","0","41.5","130","3.90","6.87","0"
"Rodney Crayton","Auburn","CB","68","178","0","0","0","4.60","13","35.5","118","4.40","7.25","0"
"Rick Crowell","Colorado State","OLB","75","242","0","0","0","5.03","19","31.0","109","4.30","7.54","0"
"Corey Crume","Eastern Kentucky","RB","71","225","0","0","0","4.76","15","37.0","0","4.32","7.36","0"
"Alge Crumpler","North Carolina","TE","75","266","0","0","0","4.76","22","34.0","112","4.43","7.38","0"
"Will Cuthbert","Alabama","OG","77","318","0","0","0","5.53","17","24.5","91","5.06","8.85","0"
"Ennis Davis","Southern California","DT","76","302","0","0","0","*5.10","23","27.5","99","4.90","8.00","0"
"Leonard Davis","Texas","OT","78","370","0","0","0","5.32","33","28.0","105","5.18","8.20","0"
"Rick DeMulling","Idaho","OG","76","307","0","0","0","5.24","32","31.5","106","4.60","7.62","0"
"Ryan Diem","Northern Illinois","OT","79","338","0","0","0","5.13","0","34.0","102","4.46","7.00","0"
"Tony Dixon","Alabama","SS","73","213","0","0","0","4.63","17","37.0","117","0","7.38","0"
"Charron Dorsey","Florida State","OT","78","348","0","0","0","6.03","16","0","0","0","0","0"
"Eric Downing","Syracuse","DT","76","302","0","0","0","5.23","27","0","0","0","0","0"
"Shawn Draper","Alabama","OG","76","303","0","0","0","5.30","17","32.0","110","0","0","0"
"Patrick Dyson","Utah","CB","71","192","0","0","0","*4.55","0","31.5","114","0","0","0"
"Nijrell Eason","Arizona State","CB","73","210","0","0","0","*4.59","19","34.5","119","0","0","0"
"Ron Edwards","Texas A&M","DT","75","293","0","0","0","4.86","0","0","0","0","0","0"
"Heath Evans","Auburn","FB","73","246","0","0","0","4.56","30","34.5","111","4.24","7.30","0"
"Mario Fatafehi","Kansas State","DT","74","295","0","0","0","5.29","0","0","0","0","0","0"
"Robert Ferguson","Texas A&M","WR","73","205","0","0","0","4.48","0","36.5","120","4.07","7.24","0"
"Bill Ferrario","Wisconsin","OG","74","314","0","0","0","*5.30","17","0","0","0","0","0"
"Dauntae' Finger","North Carolina","TE","76","262","0","0","0","5.09","15","33.5","103","4.59","7.95","0"
"Richmond Flowers","Tennessee-Chattanooga","WR","71","195","0","0","0","4.55","0","35.5","114","3.96","6.98","0"
"Kynan Forney","Hawaii","OG","75","312","0","0","0","5.28","23","27.0","97","4.77","8.50","0"
"Shawn Forte","Maryland","FS","73","204","0","0","0","*4.54","20","0","0","0","0","0"
"Curtis Fuller","Texas Christian","FS","70","186","0","0","0","4.45","18","36.0","114","4.21","7.20","0"
"Mike Gandy","Notre Dame","OG","77","305","0","0","0","*5.20","0","30.5","103","4.71","8.03","0"
"Rod Gardner","Clemson","WR","74","219","0","0","0","*4.48","0","36.0","0","0","0","0"
"Roberto Garza","Texas A&M-Kingsville","C","74","303","0","0","0","5.00","37","32.5","114","4.53","7.71","0"
"Reggie Germany","Ohio State","WR","73","183","0","0","0","4.39","0","32.0","0","0","0","0"
"Derrick Gibson","Florida State","SS","74","218","0","0","0","*4.45","17","0","0","0","0","0"
"Jason Glenn","Texas A&M","OLB","73","236","0","0","0","4.94","14","36.0","115","4.31","7.16","0"
"Kenneth Grant","Kentucky","CB","70","202","0","0","0","4.53","0","39.0","109","4.34","7.15","0"
"Morlon Greenwood","Syracuse","OLB","73","237","0","0","0","4.69","21","33.5","112","4.08","0","0"
"Shane Griggs","Idaho State","QB","76","199","0","0","29","4.83","0","0","0","0","0","0"
"Adam Haayer","Minnesota","OG","78","298","0","0","0","*5.30","23","0","0","0","0","0"
"Corey Hall","Appalachian State (NC)","FS","76","198","0","0","0","4.50","14","36.5","127","0","0","0"
"Ben Hamilton","Minnesota","C","77","303","0","0","0","5.26","17","33.5","106","4.62","7.62","0"
"Casey Hampton","Texas","DT","73","314","0","0","0","*5.25","34","0","0","0","0","0"
"Antoine Harris","Southern California","TE","76","260","0","0","0","4.93","11","26.0","0","0","0","0"
"Shaunard Harts","Boise State","SS","73","200","0","0","0","4.56","12","34.5","119","0","7.14","0"
"Edgerton Hartwell","Western Illinois","ILB","73","250","0","0","0","4.86","18","36.5","114","4.56","7.64","0"
"Tim Hasselbeck","Boston College","QB","73","211","0","0","23","4.83","0","33.0","113","4.40","7.27","0"
"Reggie Hayward","Iowa State","DE","77","255","0","0","0","4.91","21","41.0","127","4.43","7.43","0"
"Todd Heap","Arizona State","TE","77","252","0","0","0","4.68","22","32.0","0","0","0","0"
"Jamie Henderson","Georgia","CB","74","202","0","0","0","4.48","10","40.5","125","4.12","6.90","0"
"Anthony Henry","South Florida","CB","73","198","0","0","0","4.60","15","41.0","126","4.21","6.92","0"
"Travis Henry","Tennessee","RB","69","223","0","0","0","4.61","23","35.5","0","0","0","0"
"Anthony Herron","Iowa","DE","75","280","0","0","0","5.16","26","36.0","114","4.43","7.58","0"
"Josh Heupel","Oklahoma","QB","74","215","0","0","30","4.85","0","37.5","114","4.15","7.18","0"
"Renaldo Hill","Michigan State","CB","71","178","0","0","0","4.68","10","35.5","116","4.18","7.03","0"
"Russ Hochstein","Nebraska","OG","76","300","0","0","0","5.40","16","26.5","95","4.60","7.85","0"
"Sedrick Hodge","North Carolina","OLB","76","244","0","0","0","4.49","21","32.0","120","4.09","0","0"
"Paul Hogan","Alabama","C","75","290","0","0","0","5.50","26","29.0","102","4.54","7.78","0"
"Jabari Holloway","Notre Dame","TE","75","253","0","0","0","4.91","20","38.5","113","4.40","7.14","0"
"Menson Holloway","Texas-El Paso","DE","74","284","0","0","0","*4.90","19","34.5","111","4.43","7.54","0"
"Rashad Holman","Louisville","CB","71","186","0","0","0","4.58","6","42.0","129","3.85","7.09","0"
"Derek Homer","Kentucky","RB","69","194","0","0","0","4.60","0","32.5","0","4.30","7.24","0"
"Margin Hooks","BYU","WR","71","191","0","0","0","4.50","0","36.0","116","4.18","7.08","0"
"Willie Howard","Stanford","DT","76","295","0","0","0","*4.94","23","0","0","0","0","0"
"John Howell","Colorado State","FS","73","204","0","0","0","4.64","14","37.0","121","4.12","6.87","0"
"Orlando Huff","Fresno State","OLB","75","245","0","0","0","*4.70","16","0","0","0","0","0"
"Steve Hutchinson","Michigan","OG","77","315","0","0","0","5.15","31","33.5","106","4.74","7.82","0"
"James Jackson","Miami","RB","71","210","0","0","0","4.55","0","35.0","0","0","0","0"
"Cedric James","Texas Christian","WR","74","204","0","0","0","*4.49","0","43.0","134","0","0","0"
"Michael Jameson","Texas A&M","FS","73","186","0","0","0","4.50","9","34.5","118","4.20","7.13","0"
"Kris Jenkins","Maryland","DT","77","316","0","0","0","5.19","33","31.0","108","4.41","7.86","0"
"Ortege Jenkins","Arizona","QB","73","234","0","0","14","4.82","0","34.5","108","4.40","7.32","0"
"Jonas Jennings","Georgia","OT","76","334","0","0","0","5.31","31","29.5","107","4.93","8.50","0"
"Ligarius Jennings","Tennessee State","CB","70","202","0","0","0","4.67","11","34.0","120","4.07","7.07","0"
"Chad Johnson","Oregon State","WR","73","192","0","0","0","4.57","0","33.0","108","4.14","7.51","0"
"Jevaris Johnson","Georgia","TE","78","257","0","0","0","4.90","18","29.0","0","0","0","0"
"Rudi Johnson","Auburn","RB","70","227","0","0","0","4.57","24","37.5","0","4.22","7.32","0"
"Kenyatta Jones","South Florida","OT","75","306","0","0","0","5.01","31","0","0","0","0","0"
"Lamont Jordan","Maryland","RB","70","234","0","0","0","4.57","24","37.0","0","0","0","0"
"Bhawoh Jue","Penn State","CB","73","199","0","0","0","4.54","0","34.5","113","4.21","7.21","0"
"Kevin Kasper","Iowa","WR","73","199","0","0","0","4.42","0","43.5","126","3.73","6.56","0"
"Michael Keathley","Texas Christian","OG","76","308","0","0","0","5.24","28","32.5","0","0","0","0"
"Eric Kelly","Kentucky","CB","71","199","0","0","0","4.46","15","36.0","119","4.18","7.24","0"
"Rod Kelly","Northeastern State (OK)","DE","77","254","0","0","0","4.93","20","28.5","114","4.55","7.93","0"
"Andre King","Miami","WR","73","199","0","0","0","*4.61","0","35.5","0","0","0","0"
"Ross Kolodziej","Wisconsin","DE","75","290","0","0","0","4.87","25","34.5","111","4.36","7.32","0"
"Justin Kurpeikis","Penn State","DE","76","252","0","0","0","4.97","22","31.5","118","4.10","6.82","0"
"George Layne","Texas Christian","FB","73","242","0","0","0","4.59","0","32.0","115","4.19","7.08","0"
"Matt Lehr","Virginia Tech","OG","74","290","0","0","0","5.28","28","31.5","106","4.44","7.40","0"
"Cleo Lemon","Arkansas State","QB","74","226","0","0","18","4.87","0","35.5","106","4.27","7.33","0"
"Damione Lewis","Miami","DT","75","293","0","0","0","*4.90","22","0","0","0","0","0"
"Victor Leyva","Arizona State","OG","76","313","0","0","0","5.33","37","30.0","105","4.77","8.30","0"
"Matt Light","Purdue","OT","77","311","0","0","0","5.29","26","0","0","4.49","7.30","0"
"Alex Lincoln","Auburn","ILB","73","251","0","0","0","4.77","22","35.0","111","0","0","0"
"DeAngelo Lloyd","Tennessee","DE","77","264","0","0","0","*4.88","15","0","0","0","0","0"
"Arther Love","South Carolina State","TE","76","236","0","0","0","4.75","24","36.0","0","0","0","0"
"LaShaun Mack","Norfolk State (VA)","C","75","299","0","0","0","5.56","17","26.5","92","4.99","8.59","0"
"Brandon Manumaleuna","Arizona","TE","74","275","0","0","0","4.99","0","30.0","106","4.26","7.49","0"
"David Martin","Tennessee","WR","76","242","0","0","0","*4.76","0","37.0","127","0","0","0"
"Deuce McAllister","Mississippi","RB","73","222","0","0","0","4.41","20","37.5","0","0","0","0"
"Justin McCareins","Northern Illinois","WR","74","209","0","0","0","4.51","0","41.0","129","3.99","7.06","0"
"Dustin McClintock","Alabama","FB","74","259","0","0","0","5.31","7","30.0","105","4.58","8.10","0"
"Quentin McCord","Kentucky","WR","70","191","0","0","0","4.48","0","36.5","112","4.18","7.17","0"
"Marlon McCree","Kentucky","SS","71","197","0","0","0","4.62","10","38.0","117","4.14","7.36","0"
"Kareem McKenzie","Penn State","OT","78","328","0","0","0","5.33","20","33.0","103","4.80","7.87","0"
"Mike McMahon","Rutgers","QB","75","207","0","0","27","4.57","0","37.5","124","4.12","7.12","0"
"Shad Meier","Kansas State","TE","77","256","0","0","0","4.85","20","34.0","113","4.15","7.14","0"
"Willie Middlebrooks","Minnesota","CB","74","200","0","0","0","*4.50","17","0","0","0","0","0"
"Romaro Miller","Mississippi","QB","73","205","0","0","11","4.61","0","35.0","110","4.51","7.40","0"
"Shawn Mills","Southern Mississippi","WR","73","180","0","0","0","4.51","0","34.5","116","4.15","7.12","0"
"Snoop Minnis","Florida State","WR","73","171","0","0","0","4.57","0","37.5","115","4.07","7.06","0"
"Travis Minor","Florida State","RB","70","197","0","0","0","4.44","9","32.0","0","0","0","0"
"Dwayne Missouri","Northwestern","DE","77","258","0","0","0","5.03","21","38.0","116","4.40","7.50","0"
"Freddie Mitchell","UCLA","WR","73","185","0","0","0","4.46","0","39.5","120","4.06","6.95","0"
"Hodges Mitchell","Texas","RB","67","180","0","0","0","*4.53","15","32.5","0","0","0","0"
"Mario Monds","Cincinnati","DT","75","342","0","0","0","5.04","0","28.5","99","4.73","8.06","0"
"Keon Moore","Southern Mississippi","CB","71","193","0","0","0","4.56","10","37.5","119","4.25","7.06","0"
"Quincy Morgan","Kansas State","WR","73","211","0","0","0","*4.48","0","33.0","0","0","0","0"
"Santana Moss","Miami","WR","70","181","0","0","0","*4.31","0","42.0","0","0","0","0"
"Leonard Myers","Miami","CB","70","190","0","0","0","4.65","13","37.0","120","4.16","7.21","0"
"Brian Natkin","Texas-El Paso","TE","74","251","0","0","0","4.95","20","27.0","98","4.59","7.78","0"
"Carl Nesmith","Kansas","FS","74","223","0","0","0","4.95","5","31.5","112","0","0","0"
"Bobby Newcombe","Nebraska","WR","71","195","0","0","0","4.53","0","37.0","117","3.98","6.86","0"
"Richard Newsome","Michigan State","FS","71","203","0","0","0","*4.59","14","0","0","0","0","0"
"Mathias Nkwenti","Temple","OG","76","293","0","0","0","5.57","29","35.5","113","4.18","7.66","0"
"Dennis Norman","Princeton","OG","76","305","0","0","0","5.16","25","35.0","107","4.72","8.08","0"
"Moran Norris","Kansas","FB","73","250","0","0","0","4.63","37","31.0","114","4.50","7.56","0"
"Dan O'Leary","Notre Dame","TE","76","252","0","0","0","5.02","16","32.0","113","4.31","7.40","0"
"Ifeanyi Ohalete","Southern California","FS","74","221","0","0","0","*4.64","16","0","0","0","0","0"
"Chukky Okobi","Purdue","C","73","316","0","0","0","5.27","24","32.5","103","4.61","7.87","0"
"Jesse Palmer","Florida","QB","74","231","0","0","32","4.78","0","35.5","112","4.29","7.13","0"
"Saul Patu","Oregon","DE","75","272","0","0","0","5.01","22","30.5","112","4.43","7.52","0"
"Tupe Peko","Michigan State","C","76","301","0","0","0","5.36","18","28.0","92","4.56","8.10","0"
"Devonte Peterson","Catawba","DE","75","275","0","0","0","*5.02","31","0","0","0","0","0"
"Will Peterson","Western Illinois","CB","73","197","0","0","0","*4.51","13","38.5","120","0","0","0"
"Jeremiah Pharms","Washington","OLB","73","257","0","0","0","4.91","0","32.5","106","4.53","7.37","0"
"Carlos Polk","Nebraska","ILB","74","251","0","0","0","4.76","0","0","0","0","0","0"
"Nate Poole","Marshall","WR","74","198","0","0","0","4.79","0","32.5","112","4.22","7.26","0"
"Ryan Prince","Weber State (UT)","TE","77","257","0","0","0","4.99","20","31.0","102","4.45","7.65","0"
"Casey Rabach","Wisconsin","C","77","298","0","0","0","5.23","19","34.5","0","0","0","0"
"Dominic Raiola","Nebraska","C","74","307","0","0","0","5.13","29","33.0","108","4.35","7.55","0"
"Ken-Yon Rambo","Ohio State","WR","73","196","0","0","0","*4.34","0","39.0","0","0","0","0"
"Ray Redziniak","Illinois","OG","75","296","0","0","0","5.50","32","27.0","92","4.77","8.17","0"
"Jamal Reynolds","Florida State","DE","75","267","0","0","0","4.72","0","0","0","0","0","0"
"Karon Riley","Minnesota","DE","75","264","0","0","0","4.75","0","0","0","0","0","0"
"David Rivers","Western Carolina","QB","75","223","0","0","27","4.73","0","31.5","115","4.20","7.37","0"
"Marcellus Rivers","Oklahoma State","TE","77","247","0","0","0","4.84","7","32.5","113","4.25","7.04","0"
"Mike Roberg","Idaho","TE","77","256","0","0","0","4.75","16","34.5","117","4.40","7.28","0"
"Bernard Robertson","Tulane","OG","75","308","0","0","0","5.24","19","30.0","106","4.58","8.06","0"
"Koren Robinson","North Carolina State","WR","74","211","0","0","0","4.61","0","38.5","123","0","0","0"
"Kendrick Rogers","Central Missouri","OT","77","311","0","0","0","*5.16","23","0","0","0","0","0"
"Sage Rosenfels","Iowa State","QB","77","228","0","0","32","4.74","0","34.0","107","4.29","7.07","0"
"Jace Sayler","Michigan State","DT","77","294","0","0","0","5.06","29","31.0","105","4.59","7.81","0"
"John Schlecht","Minnesota","DT","73","295","0","0","0","4.95","27","31.5","101","4.30","7.45","0"
"Aaron Schobel","Texas Christian","DE","76","263","0","0","0","*4.75","0","38.0","119","4.03","7.16","0"
"Carey Scott","Kentucky State","CB","71","208","0","0","0","4.65","0","30.0","113","4.18","7.52","0"
"Cedric Scott","Southern Mississippi","DE","78","281","0","0","0","4.86","23","35.5","107","4.37","7.67","0"
"Anthony Sessions","Tennessee","OLB","73","228","0","0","0","4.80","19","0","0","0","0","0"
"Marcel Shipp","Massachusetts","RB","71","222","0","0","0","4.71","18","32.5","0","0","0","0"
"Elliot Silvers","Washington","OT","79","348","0","0","0","5.43","19","31.5","99","4.66","7.81","0"
"Rickie Simpkins","Syracuse","DT","75","287","0","0","0","5.28","0","29.5","97","4.52","7.65","0"
"Dwight Smith","Akron","CB","70","212","0","0","0","4.51","15","33.5","114","0","0","0"
"Justin Smith","Missouri","DE","76","267","0","0","0","*4.64","26","34.0","117","0","0","0"
"Kenny Smith","Alabama","DT","76","299","0","0","0","5.24","0","30.0","100","4.80","8.00","0"
"Omar Smith","Kentucky","OG","74","293","0","0","0","5.33","21","30.0","98","0","0","0"
"Steve Smith","Utah","WR","69","184","0","0","0","4.41","0","38.5","121","4.25","7.44","0"
"Brandon Spoon","North Carolina","ILB","75","245","0","0","0","4.75","33","35.5","110","4.15","7.30","0"
