year,id,name,position_id,av_value
2000,200038,"Marvel Smith",T,5
2000,1997109,"Raleigh Roundtree",G,5
2000,199666,"Roman Oben",T,5
2000,199397,"Todd Perry",G,5
2000,199610,"Willie Anderson",T,5
2000,1982171,"Gary Anderson",K,5
2000,1990329,"Matt Stover",K,5
2000,00002236,"Mike Hollis",K,5
2000,00002224,"Mike Vanderjagt",K,5
2000,00002227,"Olindo Mare",K,5
2000,19946,"Trent Dilfer",QB,5
2000,199089,"Chris Warren",RB,5
2000,1997105,"Darnell Autry",RB,5
2000,199771,"Duce Staley",RB,5
2000,199635,"Mike Alstott",RB,5
2000,199986,"Shawn Bryson",RB,5
2000,199551,"Terrell Fletcher",RB,5
2000,00001778,"Dwayne Carswell",TE,5
2000,00002509,"Marcus Pollard",TE,5
2000,199567,"Chris Sanders",WR,5
2000,19937,"Curtis Conway",WR,5
2000,199547,"Frank Sanders",WR,5
2000,19841,"Irving Fryar",WR,5
2000,00003235,"Jeremy McDaniel",WR,5
2000,00003224,"Leslie Shepherd",WR,5
2000,1997108,"Marcus Robinson",WR,5
2000,199058,"Ricky Proehl",WR,5
2000,1990140,"Terance Mathis",WR,5
2000,1999118,"Wane McGarity",WR,5
2000,1994109,"Willie Jackson",WR,5
2000,200024,"Ahmed Plummer",CB,4
2000,19949,"Antonio Langham",CB,4
2000,199237,"Darren Woodson",S,4
2000,199655,"DeRon Jenkins",CB,4
2000,199526,"Devin Bush",S,4
2000,1996111,"Emmanuel McDaniel",CB,4
2000,1998188,"Izell Reese",S,4
2000,200048,"Jason Webster",CB,4
2000,1991215,"Jimmy Spencer",CB,4
2000,199887,"Kevin Williams",S,4
2000,000024,"Kwamie Lassiter",S,4
2000,1998119,"Lance Schulters",S,4
2000,199128,"Mike Dumas",S,4
2000,1997117,"Monty Montgomery",S,4
2000,000080,"Rodney Heath",CB,4
2000,199822,"Tebucky Jones",S,4
2000,19915,"Todd Lyght",CB,4
2000,19979,"Tom Knight",CB,4
2000,199759,"Brandon Mitchell",DE,4
2000,0000788,"Brandon Noble",DT,4
2000,1986233,"Clyde Simmons",DE,4
2000,1991226,"Ernie Logan",DT,4
2000,198772,"Henry Thomas",DT,4
2000,1993185,"Jeff Zgonina",DT,4
2000,200035,"John Engelberger",DE,4
2000,2000122,"Josh Williams",DT,4
2000,199956,"Larry Smith",DT,4
2000,1998100,"Michael Myers",DT,4
2000,19957,"Mike Mamula",DE,4
2000,0000774,"Pat Williams",DE,4
2000,199154,"Phil Hansen",DE,4
2000,19963,"Simeon Rice",DE,4
2000,1997151,"Tony Williams",DT,4
2000,0000798,"Vaughn Booker",DE,4
2000,1998157,"Chris Draft",ILB,4
2000,199720,"Dwayne Rudd",OLB,4
2000,00001337,"Larry Izzo",LB,4
2000,199399,"Lewis Bush",OLB,4
2000,1994222,"Marty Moore",ILB,4
2000,199383,"Mike Caldwell",OLB,4
2000,199422,"Rob Fredrickson",OLB,4
2000,1999111,"Rosevelt Colvin",LB,4
2000,200092,"T.J. Slaughter",ILB,4
2000,199927,"Aaron Gibson",T,4
2000,199529,"Blake Brockermeyer",T,4
2000,1997106,"Chris Dishman",G,4
2000,198844,"Dermontti Dawson",C,4
2000,1998199,"Ephraim Salaam",T,4
2000,00001848,"Eric Beverly",G,4
2000,1993133,"Everett Lindsay",T,4
2000,00001812,"Grant Williams",T,4
2000,199319,"Lester Holmes",G,4
2000,198957,"Mark Stepnoski",C,4
2000,00001836,"Matt Joyce",G,4
2000,199878,"Mike Goff",G,4
2000,00001769,"Mike Wahle",T,4
2000,199210,"Ray Roberts",T,4
2000,1996219,"Rod Jones",T,4
2000,1990196,"Roger Duffy",G,4
2000,00001915,"Steve Zahursky",G,4
2000,00001869,"Todd Fordham",T,4
2000,199847,"Todd Weiner",T,4
2000,1994154,"Tony Semple",G,4
2000,00002237,"David Akers",K,4
2000,199485,"Doug Brien",K,4
2000,00002230,"Jeff Wilkins",K,4
2000,00002239,"Joe Nedney",K,4
2000,1999228,"Kris Brown",K,4
2000,199980,"Martin Gramatica",K,4
2000,198286,"Morten Andersen",K,4
2000,00002240,"Rian Lindell",K,4
2000,199178,"Chris Gardocki",P,4
2000,00002322,"Darren Bennett",P,4
2000,198868,"Tom Tupa",P,4
2000,199912,"Cade McNown",QB,4
2000,19901,"Jeff George",QB,4
2000,199642,"Tony Banks",QB,4
2000,1990130,"Brian Mitchell",RB,4
2000,1998180,"Fred Beasley",RB,4
2000,200076,"J.R. Redmond",RB,4
2000,200011,"Ron Dayne",RB,4
2000,2000156,"Sammy Morris",RB,4
2000,1996118,"Stanley Pritchett",RB,4
2000,20007,"Thomas Jones",RB,4
2000,200063,"Travis Prentice",RB,4
2000,199777,"Greg Clark",TE,4
2000,19969,"Rickey Dudley",TE,4
2000,199848,"Stephen Alexander",TE,4
2000,198956,"Wesley Walls",TE,4
2000,199618,"Eddie Kennison",WR,4
2000,199850,"Germane Crowell",WR,4
2000,199110,"Herman Moore",WR,4
2000,00003217,"James Jett",WR,4
2000,1996153,"Jermaine Lewis",WR,4
2000,199932,"Kevin Johnson",WR,4
2000,199747,"Kevin Lockett",WR,4
2000,1991100,"Rocket Ismail",WR,4
2000,1998114,"Tim Dwight",WR,4
2000,1989126,"Tony Martin",WR,4
2000,199611,"Alex Molden",CB,3
2000,199885,"Allen Rossum",CB,3
2000,199843,"Artrell Hawkins",S,3
2000,199845,"Brian Kelly",CB,3
2000,199967,"Chris Watson",CB,3
2000,1993110,"Corwin Brown",S,3
2000,199965,"Cory Hall",S,3
2000,1988125,"Cris Dishman",CB,3
2000,199877,"Dainon Sidney",CB,3
2000,199138,"Darryll Lewis",CB,3
2000,1997186,"Daryl Porter",S,3
2000,200015,"Deltha O'Neal",CB,3
2000,000082,"Fakhir Brown",CB,3
2000,199329,"George Teague",S,3
2000,199588,"Jimmy Hitchcock",CB,3
2000,1999120,"Kenny Wright",CB,3
2000,0000142,"Kerry Joseph",S,3
2000,199687,"Matt Stevens",S,3
2000,199987,"Mike McKenzie",CB,3
2000,199542,"Orlando Thomas",S,3
2000,0000108,"Tod McBride",S,3
2000,000018,"Zack Bronson",S,3
2000,199456,"Brad Ottis",DE,3
2000,1988290,"Chad Hennings",DT,3
2000,1996119,"Chris Sullivan",DE,3
2000,199883,"Greg Spires",DE,3
2000,0000889,"Jeff Posey",OLB,3
2000,1999232,"Jermaine Haley",DT,3
2000,1998107,"Joe Salave'a",DT,3
2000,1995245,"John Burrough",DE,3
2000,1991173,"Leon Lett",DT,3
2000,2000136,"Mao Tosi",DE,3
2000,1997212,"Mark Smith",DT,3
2000,199938,"Mike Rucker",DE,3
2000,1996116,"Paul Grasmanis",DT,3
2000,1995152,"Rich Owens",DE,3
2000,199948,"Russell Davis",DT,3
2000,0000890,"Shawn Price",DT,3
2000,1995207,"Tom Barndt",DT,3
2000,1994177,"Brant Boyer",ILB,3
2000,199985,"Dat Nguyen",ILB,3
2000,199751,"Greg Jones",OLB,3
2000,1987122,"Hardy Nickerson",ILB,3
2000,1999156,"Jay Foreman",LB,3
2000,1999198,"Jeff Kelly",ILB,3
2000,00001246,"Jessie Tuggle",ILB,3
2000,200016,"Julian Peterson",OLB,3
2000,00001316,"K.D. Williams",OLB,3
2000,200030,"Keith Bulluck",LB,3
2000,200067,"Mark Simoneau",ILB,3
2000,00001302,"Mike Maslowski",OLB,3
2000,00001354,"Phil Clarke",ILB,3
2000,200041,"Raynoch Thompson",OLB,3
2000,1994217,"Rob Holmberg",ILB,3
2000,199264,"Todd Collins",OLB,3
2000,00001771,"Casey Wiegmann",C,3
2000,1995112,"Dave Wohlabaugh",C,3
2000,2000182,"Jeno James",G,3
2000,1998210,"Jim Bundren",C,3
2000,1992145,"Larry Tharpe",T,3
2000,199533,"Matt O'Dwyer",G,3
2000,00001840,"Matt Willig",T,3
2000,199868,"Robert Hicks",T,3
2000,200020,"Stockar McDougle",G,3
2000,1999237,"Todd McClure",C,3
2000,199538,"Zach Wiegert",T,3
2000,00002229,"Adam Vinatieri",K,3
2000,00002225,"Al Del Greco",K,3
2000,199256,"Jason Hanson",K,3
2000,00002232,"John Carney",K,3
2000,2000174,"Paul Edinger",K,3
2000,00002245,"Phil Dawson",K,3
2000,1999210,"Hunter Smith",P,3
2000,00002339,"John Jett",P,3
2000,00002320,"Josh Miller",P,3
2000,1994193,"Mitch Berger",P,3
2000,00002340,"Scott Player",P,3
2000,2000142,"Shane Lechler",P,3
2000,199556,"Todd Sauerbrun",P,3
2000,198726,"Jim Harbaugh",QB,3
2000,1992211,"Kent Graham",QB,3
2000,198537,"Randall Cunningham",QB,3
2000,19991,"Tim Couch",QB,3
2000,19891,"Troy Aikman",QB,3
2000,1991310,"Bob Christian",RB,3
2000,00002554,"Brad Hoover",RB,3
2000,00002552,"Brandon Bennett",RB,3
2000,1999172,"Cecil Martin",RB,3
2000,2000166,"Chad Morton",RB,3
2000,1994149,"Dorsey Levens",RB,3
2000,00002555,"Greg Comella",RB,3
2000,199960,"Jermaine Fazande",RB,3
2000,00002556,"Justin Watson",RB,3
2000,00002501,"Kimble Anders",RB,3
2000,200019,"Shaun Alexander",RB,3
2000,1991274,"Andrew Glover",TE,3
2000,200014,"Bubba Franks",TE,3
2000,1995222,"Byron Chamberlain",TE,3
2000,1992191,"Dave Moore",TE,3
2000,199570,"David Sloan",TE,3
2000,1999179,"Desmond Clark",TE,3
2000,1997174,"Itula Mili",TE,3
2000,1990102,"Jackie Harris",TE,3
2000,1996244,"Jay Riemersma",TE,3
2000,199942,"Reggie Kelly",TE,3
2000,00003003,"David Patten",WR,3
2000,200032,"Dennis Northcutt",WR,3
2000,1999213,"Donald Driver",WR,3
2000,199855,"Joe Jurevicius",WR,3
2000,1997116,"Keith Poole",WR,3
2000,200078,"Laveranues Coles",WR,3
2000,1999193,"MarTay Jenkins",WR,3
2000,199978,"Marty Booker",WR,3
2000,20008,"Plaxico Burress",WR,3
2000,199716,"Reidel Anthony",WR,3
2000,1999171,"Tai Streets",WR,3
2000,200010,"Travis Taylor",WR,3
2000,199190,"Yancey Thigpen",WR,3
2000,000060,"Ainsley Battles",S,2
2000,1997169,"Al Harris",CB,2
2000,0000107,"Anthony Mitchell",S,2
2000,199925,"Antuan Edwards",S,2
2000,2000187,"Antwan Harris",S,2
2000,2000124,"Bobby Myers",S,2
2000,1990105,"Chris Oldham",S,2
2000,199277,"Corey Harris",S,2
2000,1993178,"Darnell Walker",CB,2
2000,198328,"Darrell Green",CB,2
2000,200091,"David Macklin",CB,2
2000,1998191,"David Terrell",S,2
2000,199941,"Dre' Bly",CB,2
2000,1998166,"Elijah Williams",CB,2
2000,1998216,"Eric Warfield",CB,2
2000,1995214,"Gerald McBurrows",S,2
2000,1996144,"Greg Myers",S,2
2000,200077,"Hank Poteat",S,2
2000,199372,"James Trapp",S,2
2000,1999160,"Jason Craft",CB,2
2000,1999147,"Jerry Azumah",CB,2
2000,1995105,"Jerry Wilson",S,2
2000,2000109,"Kareem Larrimore",CB,2
2000,0000208,"Kato Serwanga",CB,2
2000,2000159,"Kiwaukee Thomas",CB,2
2000,0000209,"Kywin Supernaw",S,2
2000,0000105,"Lamar Campbell",S,2
2000,1994110,"Larry Whigham",S,2
2000,1999189,"Lyle West",S,2
2000,200034,"Mark Roman",S,2
2000,0000103,"Marquis Walker",CB,2
2000,199711,"Michael Booker",CB,2
2000,0000210,"Mike Schneck",LS,2
2000,0000211,"Mustafah Muhammad",CB,2
2000,0000144,"Perry Phenix",S,2
2000,1999110,"Pierson Prioleau",S,2
2000,199828,"R.W. McQuarters",CB,2
2000,0000212,"Reggie Stephens",CB,2
2000,199658,"Reggie Tongue",S,2
2000,1991107,"Robert Bailey",CB,2
2000,2000133,"Robert Bean",CB,2
2000,200043,"Rogers Beckett",S,2
2000,199867,"Scott Frost",S,2
2000,199959,"Scott Shields",S,2
2000,1995226,"Scott Turner",CB,2
2000,199534,"Terrance Shaw",CB,2
2000,000058,"Tim Hauck",S,2
2000,0000213,"Tony Blevins",CB,2
2000,1998225,"Tony Darden",CB,2
2000,199991,"Tony George",S,2
2000,2000179,"Tony Scott",CB,2
2000,199644,"Tory James",CB,2
2000,200058,"Travares Tillman",S,2
2000,2000118,"Tyrone Carter",S,2
2000,200054,"William Bartee",S,2
2000,0000922,"Al Lucas",DT,2
2000,19983,"Andre Wadsworth",DE,2
2000,1999138,"Brad Scioli",DE,2
2000,200042,"Cornelius Griffin",DT,2
2000,199565,"Darius Holland",DT,2
2000,1999158,"David Bowens",OLB,2
2000,0000778,"D'Marco Farr",DT,2
2000,199920,"Ebenezer Ekuban",DE,2
2000,19916,"Eric Swann",DT,2
2000,200026,"Erik Flowers",DE,2
2000,0000923,"Garrett Johnson",DT,2
2000,1998105,"Glen Steele",DT,2
2000,0000834,"Harald Hasselbach",DT,2
2000,199970,"Jared DeVries",DE,2
2000,1999123,"Jason Wiltz",DT,2
2000,1996108,"Jevon Langford",DE,2
2000,199071,"Joel Smeenge",DE,2
2000,0000924,"Josh Taves",DT,2
2000,0000925,"Keith Embray",DE,2
2000,0000821,"Keith Washington",DE,2
2000,199120,"Kelvin Pritchett",DT,2
2000,199717,"Kenard Lang",DE,2
2000,000079,"Larry Chester",DT,2
2000,0000838,"Lional Dalton",DT,2
2000,199289,"Mark Thomas",DE,2
2000,1997152,"N.D. Kalu",DE,2
2000,1991146,"Nolan Harrison",DE,2
2000,2000241,"Rob Meier",DE,2
2000,1999153,"Roderick Coleman",DT,2
2000,1996194,"Steve White",DE,2
2000,1992105,"Tony McCoy",DT,2
2000,0000835,"Tyoka Jackson",DT,2
2000,0000836,"Van Tuinei",DE,2
2000,0000841,"Willie Whitehead",DT,2
2000,00001340,"Adrian Ross",OLB,2
2000,199928,"Andy Katzenmoyer",ILB,2
2000,1993168,"Barry Minter",OLB,2
2000,199879,"Brad Jackson",LB,2
2000,199573,"Brian Williams",OLB,2
2000,1999177,"Clint Kriewaldt",OLB,2
2000,200089,"Corey Moore",OLB,2
2000,1997194,"Cornell Brown",OLB,2
2000,2000245,"Danny Clark",OLB,2
2000,1993218,"Dwayne Gordon",ILB,2
2000,1995178,"Eddie Mason",LB,2
2000,00001379,"Erik Storz",LB,2
2000,1992154,"Glenn Cadrez",OLB,2
2000,1999100,"Hannibal Navies",ILB,2
2000,200040,"Ian Gold",OLB,2
2000,199812,"Keith Brooking",LB,2
2000,00001380,"Kenyatta Wright",ILB,2
2000,199453,"Kevin Mitchell",ILB,2
2000,00001257,"Lonnie Marts",OLB,2
2000,199577,"Lorenzo Styles",LB,2
2000,199791,"Mike Vrabel",OLB,2
2000,00001381,"O.J. Brigance",LB,2
2000,1997103,"Pete Monty",ILB,2
2000,199945,"Rahim Abdullah",ILB,2
2000,1991216,"Scott Kowalkowski",ILB,2
2000,199674,"Terry Killens",OLB,2
2000,1997148,"Twan Russell",LB,2
2000,1998158,"Zack Walz",LB,2
2000,199772,"Adam Treu",C,2
2000,200046,"Adrian Klemm",T,2
2000,198915,"Andy Heck",T,2
2000,199558,"Barrett Brooks",T,2
2000,1998213,"Ben Fricke",G,2
2000,199853,"Bob Hallen",G,2
2000,1997162,"Brad Badger",G,2
2000,199796,"Brent Smith",T,2
2000,00001894,"Brock Gutierrez",G,2
2000,1996226,"Chris Banks",G,2
2000,1992171,"Darryl Ashmore",T,2
2000,00001939,"Donald Willis",G,2
2000,1994102,"George Hegamin",T,2
2000,2000127,"Greg Randall",T,2
2000,1996137,"James Dexter",T,2
2000,00001818,"Jason Whittle",G,2
2000,00001967,"K.C. Jones",C,2
2000,00001784,"Kendyl Jacox",G,2
2000,00001095,"Kipp Vickers",T,2
2000,1994168,"Max Lane",T,2
2000,199690,"Mike Flanagan",C,2
2000,00001766,"Mike Gruttadauria",C,2
2000,1999149,"Mike Rosenthal",T,2
2000,199864,"Olin Kreutz",C,2
2000,00001811,"Quentin Neujahr",C,2
2000,199476,"Rich Braham",C,2
2000,1997230,"Scott Rehberg",G,2
2000,00001785,"Spencer Folau",T,2
2000,199431,"Tre' Johnson",G,2
2000,0000858,"Waverly Jackson",G,2
2000,00002250,"Brad Daluiso",K,2
2000,00002226,"Cary Blanchard",K,2
2000,199370,"Jason Elam",K,2
2000,00002249,"Steve Christie",K,2
2000,00002280,"Tim Seder",K,2
2000,199795,"Brad Maynard",P,2
2000,00002332,"Bryan Barker",P,2
2000,1993200,"Craig Hentrich",P,2
2000,00002354,"Dan Stryzinski",P,2
2000,00002357,"Daniel Pope",P,2
2000,00002358,"John Baker",P,2
2000,00002279,"Kyle Richardson",P,2
2000,1985138,"Lee Johnson",P,2
2000,00002319,"Mark Royals",P,2
2000,00002336,"Matt Turk",P,2
2000,00002342,"Micah Knorr",P,2
2000,00002331,"Sean Landeta",P,2
2000,00002338,"Toby Gowin",P,2
2000,1986223,"Tommy Barnhardt",P,2
2000,199977,"Brock Huard",QB,2
2000,199070,"Neil O'Donnell",QB,2
2000,19982,"Ryan Leaf",QB,2
2000,199580,"Stoney Case",QB,2
2000,199036,"Anthony Johnson",RB,2
2000,199723,"Antowain Smith",RB,2
2000,1999233,"Autry Denson",RB,2
2000,1998178,"Chris Fuamatu-Ma'afala",RB,2
2000,00002597,"Chris Hetherington",RB,2
2000,199434,"Errict Rhett",RB,2
2000,199939,"J.J. Johnson",RB,2
2000,199944,"Jim Kleinsasser",RB,2
2000,199863,"Jon Ritchie",RB,2
2000,199444,"Mario Bates",RB,2
2000,00002598,"Obafemi Ayanbadejo",RB,2
2000,1996117,"Richard Huntley",RB,2
2000,199837,"Robert Holcombe",RB,2
2000,199589,"Rodney Thomas",RB,2
2000,1995196,"Terrell Davis",RB,2
2000,198840,"Thurman Thomas",RB,2
2000,199566,"William Henderson",RB,2
2000,199579,"Zack Crockett",RB,2
2000,2000110,"Aaron Shea",TE,2
2000,199539,"Christian Fauria",TE,2
2000,200068,"Erron Kinney",TE,2
2000,1999208,"Jed Weaver",TE,2
2000,00002512,"Jermaine Wiggins",TE,2
2000,00002991,"John Davis",TE,2
2000,199664,"Johnny McWilliams",TE,2
2000,1997228,"Kris Mangum",TE,2
2000,199527,"Mark Bruener",TE,2
2000,1995122,"Pete Mitchell",TE,2
2000,199337,"Tony McGee",TE,2
2000,1995107,"Tyrone Davis",TE,2
2000,1999105,"Brandon Stokley",WR,2
2000,199231,"Carl Pickens",WR,2
2000,1992251,"Chris Walsh",WR,2
2000,199244,"Courtney Hawkins",WR,2
2000,199998,"Craig Yeast",WR,2
2000,2000103,"Danny Farmer",WR,2
2000,199656,"Derrick Mayes",WR,2
2000,199871,"E.G. Green",WR,2
2000,1997195,"Isaac Byrd",WR,2
2000,199168,"Jake Reed",WR,2
2000,1998167,"Jason Tucker",WR,2
2000,00002993,"Larry Foster",WR,2
2000,00003290,"Mac Cody",WR,2
2000,199842,"Patrick Johnson",WR,2
2000,200029,"R. Jay Soward",WR,2
2000,00003291,"Reggie Jones",WR,2
2000,200036,"Todd Pinkston",WR,2
2000,199852,"Tony Simmons",WR,2
2000,199913,"Troy Edwards",WR,2
2000,2000130,"Anthony Malbrough",DB,1
2000,199999,"Anthony Parker",CB,1
2000,1999216,"Anthony Poindexter",S,1
2000,1997113,"Antonio Banks",CB,1
2000,2000135,"Aric Morris",S,1
2000,2000152,"Arturo Freeman",S,1
2000,0000310,"Billy Austin",CB,1
2000,1994127,"Bracy Walker",S,1
2000,1997172,"Calvin Branch",S,1
2000,199330,"Carlton Gray",CB,1
2000,199592,"Charlie Williams",CB,1
2000,199729,"Chris Canty",CB,1
2000,199833,"Corey Chavous",S,1
2000,0000311,"Craig Miller",S,1
2000,1998165,"Damien Richardson",S,1
2000,199322,"Darrien Gordon",CB,1
2000,2000102,"David Barrett",CB,1
2000,0000152,"David Binn",S,1
2000,2000193,"David Gibson",S,1
2000,1998117,"Deshea Townsend",CB,1
2000,0000312,"Deveron Harper",S,1
2000,1999113,"Dexter Jackson",S,1
2000,0000297,"Donovan Greer",CB,1
2000,000081,"Duane Hawthorne",CB,1
2000,000029,"Earl Little",S,1
2000,0000221,"Eric Johnson",S,1
2000,0000305,"Eric Vance",S,1
2000,2000236,"Erik Olson",S,1
2000,1992104,"Frankie Smith",S,1
2000,199647,"Fred Thomas",CB,1
2000,0000104,"George Coghill",S,1
2000,1997143,"George McCullough",CB,1
2000,1993147,"Greg Jeffries",CB,1
2000,200052,"Ike Charlton",CB,1
2000,200062,"Jacoby Shepherd",CB,1
2000,0000313,"Jason Bostic",S,1
2000,1998137,"Jason Simmons",S,1
2000,0000314,"Jason Suttle",CB,1
2000,0000315,"Jean-Phillipe Darche",S,1
2000,199640,"Je'Rod Cherry",S,1
2000,2000108,"John Keith",S,1
2000,1999126,"Johndale Carty",S,1
2000,0000143,"Johnnie Harris",S,1
2000,0000146,"Justin Lucas",S,1
2000,1997140,"Keith Thibodeaux",CB,1
2000,200045,"Kenoy Kennedy",S,1
2000,2000146,"Lamar Chapman",DB,1
2000,199984,"Larry Atkins",S,1
2000,200095,"Lewis Sanders",CB,1
2000,0000219,"Lonie Paxton",LS,1
2000,2000180,"Mario Edwards",CB,1
2000,2000198,"Matt Bowen",S,1
2000,0000316,"Maurice Kelly",S,1
2000,2000195,"Michael Hawthorne",S,1
2000,0000317,"Mitch Palmer",S,1
2000,0000318,"Nakia Codie",S,1
2000,000063,"Nick Ferguson",S,1
2000,1997224,"Omar Stoutmire",S,1
2000,0000106,"Raion Hill",S,1
2000,200023,"Rashard Anderson",CB,1
2000,1999184,"Rashard Cook",S,1
2000,2000225,"Rashidi Barnes",DB,1
2000,0000319,"Ray Green",S,1
2000,1995114,"Ray McElroy",S,1
2000,199662,"Ray Mickens",CB,1
2000,1996156,"Raymond Jackson",CB,1
2000,1996221,"Reggie Rusk",S,1
2000,199968,"Rich Coady",S,1
2000,0000320,"Rob Davis",S,1
2000,199733,"Rob Kelly",S,1
2000,000084,"Ronnie Heard",S,1
2000,1998156,"Scott McGarrahan",S,1
2000,1996189,"Shawn Wooden",S,1
2000,1997158,"Taje Allen",CB,1
2000,000028,"Terry Cousin",CB,1
2000,1997111,"Tremain Mack",S,1
2000,0000321,"Trent Gamble",S,1
2000,198393,"Trey Junkin",S,1
2000,199462,"Tyronne Drakeford",CB,1
2000,0000322,"Wasswa Serwanga",CB,1
2000,1999139,"Adrian Dingle",DE,1
2000,2000120,"Alvin McKinley",DT,1
2000,0000974,"Antoine Simpson",DT,1
2000,1999115,"Antonio Cochran",DE,1
2000,0000975,"Arnold Miller",DE,1
2000,0000926,"Billy Lyon",DT,1
2000,1992264,"Brad Culpepper",DT,1
2000,2000139,"Brian Young",DT,1
2000,1990159,"Bryce Paup",OLB,1
2000,0000936,"Cedric Killings",DT,1
2000,199989,"Chike Okeafor",G,1
2000,2000173,"Chris Combs",DE,1
2000,199251,"Chuck Smith",DE,1
2000,0000839,"Corey Sears",DT,1
2000,1998181,"Derrick Ransom",DT,1
2000,199929,"Dimitrius Underwood",DT,1
2000,199856,"Dorian Boose",DE,1
2000,1999182,"Emarlos Leroy",DT,1
2000,199653,"Gabe Northern",OLB,1
2000,0000976,"George Williams",DT,1
2000,2000176,"Jabari Issa",DT,1
2000,1998175,"James Cannida",DT,1
2000,199739,"Jared Tomich",DT,1
2000,199814,"Jason Peter",DE,1
2000,199841,"Jeremy Staat",DT,1
2000,2000150,"John Milem",DE,1
2000,0000815,"Junior Bryant",DT,1
2000,2000149,"Kabeer Gbaja-Biamila",DE,1
2000,200072,"Kendrick Clancy",DT,1
2000,199270,"Larry Webster",DT,1
2000,2000194,"Leif Larsen",DT,1
2000,1998102,"Lorenzo Bromell",DE,1
2000,1999174,"Marcus Spriggs",DT,1
2000,1998124,"Martin Chase",DT,1
2000,1992327,"Matt LaBounty",DE,1
2000,1990265,"Mike Lodish",DT,1
2000,1995123,"Mike Thompson",DT,1
2000,199958,"Montae Reagor",DT,1
2000,19882,"Neil Smith",DE,1
2000,1999132,"Peppi Zellner",DE,1
2000,0000977,"Reggie Grimes",DE,1
2000,199714,"Reinard Wilson",OLB,1
2000,2000197,"Robaire Smith",DT,1
2000,1999225,"Ryan Hale",DT,1
2000,0000365,"Ryan Kuehl",S,1
2000,1996120,"Sean Moran",ILB,1
2000,199254,"Shane Dronett",DT,1
2000,1997196,"Shawn Swayda",DT,1
2000,1996151,"Steve Martin",DT,1
2000,200074,"Steve Warren",DT,1
2000,0000840,"Travis Kirschke",DT,1
2000,1993194,"Troy Wilson",DE,1
2000,0000978,"Tyrone Williams",DT,1
2000,0000979,"Uhuru Hamiter",DE,1
2000,1997128,"Alshermond Singleton",LB,1
2000,00001472,"Andre O'Neal",LB,1
2000,1992301,"Anthony Davis",OLB,1
2000,1997220,"Artie Ulmer",ILB,1
2000,200050,"Barrett Green",OLB,1
2000,00001376,"Billy Granville",ILB,1
2000,00001473,"Bobby Brooks",LB,1
2000,2000105,"Brandon Short",OLB,1
2000,199817,"Brian Simmons",ILB,1
2000,1997176,"Canute Curtis",LB,1
2000,00001383,"Chris Gizzi",LB,1
2000,00001474,"Corey Atkins",LB,1
2000,00001475,"Deon Humphrey",LB,1
2000,0000109,"Don Davis",S,1
2000,00001476,"Donnel Thompson",LB,1
2000,1995125,"Donta Jones",LB,1
2000,2000160,"Frank Chamberlin",ILB,1
2000,00001477,"Fred Jones",LB,1
2000,199975,"Gary Stills",DE,1
2000,1998142,"Ike Reese",LB,1
2000,2000119,"Isaiah Kacyvenski",ILB,1
2000,00001478,"Jack Golden",LB,1
2000,199757,"James Darling",OLB,1
2000,199452,"James Folston",OLB,1
2000,00001465,"James Logan",LB,1
2000,00001286,"Jeff Gooch",OLB,1
2000,00001385,"Jim Nelson",LB,1
2000,1992133,"Joe Bowden",OLB,1
2000,200013,"John Abraham",OLB,1
2000,1997166,"John Fiala",ILB,1
2000,199951,"Johnny Rutledge",ILB,1
2000,1994210,"Keith Burns",ILB,1
2000,00001479,"Keith Miller",LB,1
2000,00001289,"Kevin Lewis",ILB,1
2000,00001468,"Kevin O'Neill",LB,1
2000,1999144,"Khari Samuel",ILB,1
2000,1999234,"Kory Minor",LB,1
2000,1994220,"Lemanski Hall",LB,1
2000,00001461,"Lenoy Jones",ILB,1
2000,199865,"Leonard Little",DE,1
2000,2000116,"Marcus Bell",LB,1
2000,200059,"Marcus Washington",OLB,1
2000,1991249,"Mark Maddox",ILB,1
2000,1995118,"Mike Morton",OLB,1
2000,200090,"Nate Webster",ILB,1
2000,00001480,"Olrick Johnson",LB,1
2000,2000219,"Orantes Grant",LB,1
2000,2000128,"Peter Sirmon",ILB,1
2000,1999222,"Phil Glover",LB,1
2000,00001481,"Ratcliff Thomas",LB,1
2000,1993213,"Reggie Givens",LB,1
2000,200028,"Rob Morris",ILB,1
2000,1993121,"Ron George",OLB,1
2000,1996182,"Scott Galyon",ILB,1
2000,2000215,"Sekou Sanyika",LB,1
2000,2000184,"Shannon Taylor",OLB,1
2000,199359,"Steve Tovar",ILB,1
2000,00001387,"Tommy Hendricks",ILB,1
2000,1998152,"Travian Smith",ILB,1
2000,00002012,"Aaron Koch",G,1
2000,1994139,"Anthony Redmon",G,1
2000,00001815,"Barry Stokes",T,1
2000,1996211,"Ben Lynch",C,1
2000,1996192,"Bryan Stoltenberg",C,1
2000,1999145,"Cameron Spikes",G,1
2000,00002013,"Chris Ziemann",T,1
2000,2000112,"Cooper Carlisle",G,1
2000,00001920,"Cory Withrow",C,1
2000,200051,"Cosey Coleman",G,1
2000,1985112,"Dale Hellestrae",T,1
2000,0000346,"Daryl Terrell",T,1
2000,199990,"David Loverne",G,1
2000,00001814,"DeMingo Graham",G,1
2000,00001960,"Derek Engler",C,1
2000,1999154,"Derrick Fletcher",G,1
2000,199964,"Doug Brzezinski",G,1
